t_gps,raw_lat,raw_lon,raw_h,kf_lat,kf_lon,kf_h,vx,vy,vz,sqrt_P00,sqrt_P11,sqrt_P22
25215.000000,33.578247,-117.064369,453.341192,33.578251,-117.064282,477.614460,-0.000972,-0.001178,-0.000512,1.667440,1.667440,1.667440
25230.000000,33.578247,-117.064366,453.367302,33.578251,-117.064283,477.578176,-0.000972,-0.001175,-0.000513,1.667184,1.667184,1.667184
25245.000000,33.578247,-117.064364,452.421379,33.578251,-117.064283,477.539724,-0.000971,-0.001172,-0.000515,1.666919,1.666919,1.666919
25260.000000,33.578243,-117.064367,451.128624,33.578251,-117.064283,477.497442,-0.000971,-0.001169,-0.000517,1.666617,1.666617,1.666617
25275.000000,33.578246,-117.064361,452.041569,33.578251,-117.064283,477.458374,-0.000971,-0.001167,-0.000519,1.666354,1.666354,1.666354
25290.000000,33.578242,-117.064361,451.328426,33.578250,-117.064284,477.417589,-0.000970,-0.001164,-0.000521,1.666082,1.666082,1.666082
25305.000000,33.578243,-117.064362,449.740376,33.578250,-117.064284,477.372210,-0.000970,-0.001161,-0.000523,1.665770,1.665770,1.665770
25320.000000,33.578243,-117.064362,449.764802,33.578250,-117.064284,477.327911,-0.000969,-0.001158,-0.000525,1.665487,1.665487,1.665487
25335.000000,33.578240,-117.064361,449.392791,33.578250,-117.064284,477.281530,-0.000969,-0.001155,-0.000527,1.665163,1.665163,1.665163
25350.000000,33.578243,-117.064358,449.031163,33.578250,-117.064284,477.234400,-0.000968,-0.001152,-0.000529,1.664837,1.664837,1.664837
25365.000000,33.578241,-117.064356,447.838601,33.578249,-117.064285,477.184806,-0.000968,-0.001149,-0.000531,1.664513,1.664513,1.664513
25380.000000,33.578244,-117.064358,447.701453,33.578249,-117.064285,477.133640,-0.000967,-0.001146,-0.000533,1.664150,1.664150,1.664150
25395.000000,33.578246,-117.064359,447.379754,33.578249,-117.064285,477.082200,-0.000966,-0.001142,-0.000535,1.663797,1.663797,1.663797
25410.000000,33.578243,-117.064357,446.699085,33.578249,-117.064285,477.029504,-0.000966,-0.001139,-0.000538,1.663448,1.663448,1.663448
25425.000000,33.578239,-117.064356,446.596708,33.578249,-117.064286,476.976564,-0.000965,-0.001136,-0.000540,1.663096,1.663096,1.663096
25440.000000,33.578241,-117.064356,445.538910,33.578249,-117.064286,476.920034,-0.000964,-0.001132,-0.000542,1.662708,1.662708,1.662708
25455.000000,33.578241,-117.064353,445.376645,33.578248,-117.064286,476.863641,-0.000963,-0.001129,-0.000545,1.662330,1.662330,1.662330
25470.000000,33.578239,-117.064351,444.569481,33.578248,-117.064286,476.806104,-0.000962,-0.001126,-0.000547,1.661967,1.661967,1.661967
25485.000000,33.578240,-117.064350,444.622512,33.578248,-117.064286,476.748155,-0.000962,-0.001122,-0.000550,1.661587,1.661587,1.661587
25500.000000,33.578241,-117.064353,443.979802,33.578248,-117.064287,476.687530,-0.000961,-0.001119,-0.000552,1.661173,1.661173,1.661173
25515.000000,33.578239,-117.064349,443.323013,33.578248,-117.064287,476.626426,-0.000960,-0.001115,-0.000555,1.660781,1.660781,1.660781
25530.000000,33.578239,-117.064349,442.817308,33.578247,-117.064287,476.563788,-0.000959,-0.001112,-0.000557,1.660377,1.660377,1.660377
25545.000000,33.578240,-117.064348,442.844712,33.578247,-117.064287,476.501692,-0.000958,-0.001108,-0.000560,1.659982,1.659982,1.659982
25560.000000,33.578240,-117.064350,441.757638,33.578247,-117.064287,476.436305,-0.000957,-0.001104,-0.000562,1.659564,1.659564,1.659564
25575.000000,33.578238,-117.064347,441.348779,33.578247,-117.064288,476.370034,-0.000956,-0.001101,-0.000565,1.659144,1.659144,1.659144
25590.000000,33.578236,-117.064346,441.440787,33.578247,-117.064288,476.303552,-0.000955,-0.001097,-0.000568,1.658711,1.658711,1.658711
25605.000000,33.578236,-117.064347,440.854052,33.578246,-117.064288,476.234753,-0.000953,-0.001093,-0.000570,1.658252,1.658252,1.658252
25620.000000,33.578233,-117.064344,439.845533,33.578246,-117.064288,476.164742,-0.000952,-0.001089,-0.000573,1.657816,1.657816,1.657816
25635.000000,33.578238,-117.064345,439.911309,33.578246,-117.064288,476.094108,-0.000951,-0.001085,-0.000576,1.657360,1.657360,1.657360
25650.000000,33.578238,-117.064345,439.735011,33.578246,-117.064288,476.021063,-0.000950,-0.001081,-0.000579,1.656854,1.656854,1.656854
25665.000000,33.578239,-117.064343,439.012098,33.578246,-117.064289,475.947007,-0.000949,-0.001077,-0.000582,1.656362,1.656362,1.656362
25680.000000,33.578235,-117.064341,438.233763,33.578246,-117.064289,475.871804,-0.000947,-0.001073,-0.000585,1.655881,1.655881,1.655881
25695.000000,33.578234,-117.064340,437.768687,33.578245,-117.064289,475.796086,-0.000946,-0.001069,-0.000588,1.655410,1.655410,1.655410
25710.000000,33.578233,-117.064339,437.196228,33.578245,-117.064289,475.718870,-0.000945,-0.001065,-0.000591,1.654932,1.654932,1.654932
25725.000000,33.578229,-117.064335,435.815171,33.578245,-117.064289,475.639035,-0.000943,-0.001061,-0.000594,1.654463,1.654463,1.654463
25740.000000,33.578232,-117.064339,436.586342,33.578245,-117.064290,475.559527,-0.000942,-0.001057,-0.000597,1.653960,1.653960,1.653960
25755.000000,33.578233,-117.064337,435.845118,33.578245,-117.064290,475.477139,-0.000940,-0.001053,-0.000600,1.653431,1.653431,1.653431
25770.000000,33.578234,-117.064336,436.402701,33.578244,-117.064290,475.394713,-0.000939,-0.001049,-0.000603,1.652869,1.652869,1.652869
25785.000000,33.578236,-117.064337,436.003024,33.578244,-117.064290,475.311387,-0.000937,-0.001044,-0.000607,1.652306,1.652306,1.652306
25800.000000,33.578232,-117.064337,435.042430,33.578244,-117.064290,475.226038,-0.000936,-0.001040,-0.000610,1.651746,1.651746,1.651746
25815.000000,33.578232,-117.064335,434.884242,33.578244,-117.064290,475.140757,-0.000934,-0.001036,-0.000613,1.651191,1.651191,1.651191
25830.000000,33.578234,-117.064337,434.855828,33.578244,-117.064291,475.053096,-0.000932,-0.001031,-0.000616,1.650586,1.650586,1.650586
25845.000000,33.578235,-117.064334,434.216964,33.578243,-117.064291,474.964915,-0.000931,-0.001027,-0.000620,1.649999,1.649999,1.649999
25860.000000,33.578231,-117.064334,433.154371,33.578243,-117.064291,474.874446,-0.000929,-0.001022,-0.000623,1.649415,1.649415,1.649415
25875.000000,33.578230,-117.064333,433.155773,33.578243,-117.064291,474.783937,-0.000927,-0.001018,-0.000627,1.648827,1.648827,1.648827
25890.000000,33.578234,-117.064335,432.936913,33.578243,-117.064291,474.690234,-0.000926,-0.001013,-0.000630,1.648183,1.648183,1.648183
25905.000000,33.578230,-117.064333,432.446628,33.578243,-117.064291,474.595976,-0.000924,-0.001008,-0.000634,1.647548,1.647548,1.647548
25920.000000,33.578229,-117.064332,431.783980,33.578242,-117.064292,474.501288,-0.000922,-0.001004,-0.000637,1.646934,1.646934,1.646934
25935.000000,33.578232,-117.064332,431.792697,33.578242,-117.064292,474.404772,-0.000920,-0.000999,-0.000641,1.646281,1.646281,1.646281
25950.000000,33.578229,-117.064329,431.430302,33.578242,-117.064292,474.306906,-0.000918,-0.000994,-0.000644,1.645615,1.645615,1.645615
25965.000000,33.578228,-117.064330,430.817794,33.578242,-117.064292,474.207569,-0.000917,-0.000989,-0.000648,1.644948,1.644948,1.644948
25980.000000,33.578231,-117.064331,430.191050,33.578242,-117.064292,474.105597,-0.000915,-0.000984,-0.000652,1.644257,1.644257,1.644257
25995.000000,33.578226,-117.064330,430.094452,33.578241,-117.064292,474.003512,-0.000913,-0.000979,-0.000656,1.643566,1.643566,1.643566
26010.000000,33.578225,-117.064331,430.008154,33.578241,-117.064292,473.900877,-0.000911,-0.000974,-0.000659,1.642864,1.642864,1.642864
26025.000000,33.578228,-117.064331,429.770114,33.578241,-117.064293,473.797383,-0.000909,-0.000969,-0.000663,1.642154,1.642154,1.642154
26040.000000,33.578224,-117.064330,429.052857,33.578241,-117.064293,473.692099,-0.000907,-0.000964,-0.000667,1.641442,1.641442,1.641442
26055.000000,33.578225,-117.064330,428.569443,33.578241,-117.064293,473.583951,-0.000905,-0.000959,-0.000671,1.640696,1.640696,1.640696
26070.000000,33.578223,-117.064328,427.967003,33.578240,-117.064293,473.475239,-0.000903,-0.000954,-0.000675,1.639965,1.639965,1.639965
26085.000000,33.578227,-117.064329,428.644401,33.578240,-117.064293,473.364353,-0.000901,-0.000949,-0.000679,1.639157,1.639157,1.639157
26100.000000,33.578225,-117.064327,427.935425,33.578240,-117.064293,473.254776,-0.000898,-0.000944,-0.000683,1.638404,1.638404,1.638404
26115.000000,33.578227,-117.064328,428.244591,33.578240,-117.064294,473.142716,-0.000896,-0.000938,-0.000687,1.637587,1.637587,1.637587
26130.000000,33.578222,-117.064329,427.276763,33.578239,-117.064294,473.030912,-0.000894,-0.000933,-0.000691,1.636818,1.636818,1.636818
26145.000000,33.578227,-117.064330,427.449114,33.578239,-117.064294,472.916163,-0.000892,-0.000928,-0.000695,1.635983,1.635983,1.635983
26160.000000,33.578224,-117.064326,426.536196,33.578239,-117.064294,472.801293,-0.000890,-0.000922,-0.000700,1.635186,1.635186,1.635186
26175.000000,33.578223,-117.064327,426.545778,33.578239,-117.064294,472.684285,-0.000888,-0.000917,-0.000704,1.634346,1.634346,1.634346
26190.000000,33.578221,-117.064326,425.710484,33.578239,-117.064294,472.567072,-0.000885,-0.000911,-0.000708,1.633539,1.633539,1.633539
26205.000000,33.578222,-117.064327,426.029788,33.578238,-117.064294,472.448188,-0.000883,-0.000906,-0.000712,1.632683,1.632683,1.632683
26220.000000,33.578220,-117.064325,425.454618,33.578238,-117.064295,472.328544,-0.000881,-0.000900,-0.000717,1.631837,1.631837,1.631837
26235.000000,33.578224,-117.064327,425.539948,33.578238,-117.064295,472.207905,-0.000878,-0.000895,-0.000721,1.630965,1.630965,1.630965
26250.000000,33.578224,-117.064325,425.595657,33.578238,-117.064295,472.086463,-0.000876,-0.000889,-0.000725,1.630072,1.630072,1.630072
26265.000000,33.578222,-117.064326,425.262127,33.578238,-117.064295,471.962563,-0.000874,-0.000884,-0.000730,1.629148,1.629148,1.629148
26280.000000,33.578223,-117.064326,425.678221,33.578237,-117.064295,471.839716,-0.000871,-0.000878,-0.000734,1.628218,1.628218,1.628218
26295.000000,33.578513,-117.064405,477.689063,33.578239,-117.064296,471.877941,-0.000872,-0.000874,-0.000726,1.625472,1.625472,1.625472
26310.000000,33.578508,-117.064402,476.691271,33.578240,-117.064296,471.911056,-0.000873,-0.000869,-0.000718,1.622710,1.622710,1.622710
26325.000000,33.578510,-117.064403,476.808970,33.578241,-117.064297,471.944260,-0.000874,-0.000865,-0.000710,1.620013,1.620013,1.620013
26340.000000,33.578509,-117.064402,476.551291,33.578242,-117.064298,471.975855,-0.000875,-0.000860,-0.000702,1.617349,1.617349,1.617349
26355.000000,33.578505,-117.064401,476.031224,33.578243,-117.064298,472.004864,-0.000876,-0.000856,-0.000695,1.614660,1.614660,1.614660
26370.000000,33.578504,-117.064402,475.352430,33.578244,-117.064299,472.030179,-0.000876,-0.000851,-0.000687,1.612015,1.612015,1.612015
26385.000000,33.578503,-117.064402,475.156772,33.578246,-117.064299,472.054260,-0.000877,-0.000847,-0.000680,1.609412,1.609412,1.609412
26400.000000,33.578501,-117.064400,474.312685,33.578247,-117.064300,472.074051,-0.000878,-0.000842,-0.000673,1.606825,1.606825,1.606825
26415.000000,33.578502,-117.064401,473.857185,33.578248,-117.064300,472.091457,-0.000878,-0.000837,-0.000667,1.604272,1.604272,1.604272
26430.000000,33.578500,-117.064403,474.223098,33.578249,-117.064301,472.110545,-0.000879,-0.000833,-0.000660,1.601729,1.601729,1.601729
26445.000000,33.578497,-117.064401,473.254229,33.578250,-117.064302,472.124802,-0.000879,-0.000828,-0.000653,1.599220,1.599220,1.599220
26460.000000,33.578495,-117.064398,472.771364,33.578251,-117.064302,472.136670,-0.000880,-0.000824,-0.000647,1.596714,1.596714,1.596714
26475.000000,33.578491,-117.064400,472.596967,33.578252,-117.064303,472.147637,-0.000880,-0.000819,-0.000641,1.594223,1.594223,1.594223
26490.000000,33.578491,-117.064400,471.973789,33.578253,-117.064303,472.155570,-0.000880,-0.000814,-0.000635,1.591772,1.591772,1.591772
26505.000000,33.578491,-117.064401,471.665202,33.578254,-117.064304,472.162015,-0.000881,-0.000810,-0.000629,1.589353,1.589353,1.589353
26520.000000,33.578488,-117.064399,470.679858,33.578255,-117.064304,472.163812,-0.000881,-0.000805,-0.000624,1.586955,1.586955,1.586955
26535.000000,33.578488,-117.064400,470.914916,33.578256,-117.064305,472.166716,-0.000881,-0.000800,-0.000618,1.584571,1.584571,1.584571
26550.000000,33.578485,-117.064398,470.531704,33.578257,-117.064305,472.167729,-0.000881,-0.000796,-0.000613,1.582152,1.582152,1.582152
26565.000000,33.578485,-117.064396,469.751706,33.578257,-117.064306,472.165168,-0.000881,-0.000791,-0.000608,1.579776,1.579776,1.579776
26580.000000,33.578484,-117.064397,469.020209,33.578258,-117.064306,472.159245,-0.000881,-0.000786,-0.000603,1.577419,1.577419,1.577419
26595.000000,33.578484,-117.064397,468.967870,33.578259,-117.064307,472.153316,-0.000881,-0.000781,-0.000598,1.575118,1.575118,1.575118
26610.000000,33.578479,-117.064398,468.750355,33.578260,-117.064307,472.146465,-0.000881,-0.000777,-0.000593,1.572835,1.572835,1.572835
26625.000000,33.578478,-117.064397,468.455386,33.578261,-117.064308,472.138364,-0.000881,-0.000772,-0.000589,1.570571,1.570571,1.570571
26640.000000,33.578478,-117.064394,468.098386,33.578262,-117.064308,472.128743,-0.000881,-0.000767,-0.000584,1.568325,1.568325,1.568325
26655.000000,33.578477,-117.064396,467.542246,33.578263,-117.064309,472.116607,-0.000881,-0.000762,-0.000580,1.566078,1.566078,1.566078
26670.000000,33.578476,-117.064394,467.063847,33.578263,-117.064309,472.102676,-0.000881,-0.000758,-0.000575,1.563886,1.563886,1.563886
26685.000000,33.578473,-117.064394,466.579023,33.578264,-117.064309,472.086691,-0.000881,-0.000753,-0.000571,1.561705,1.561705,1.561705
26700.000000,33.578471,-117.064394,465.569539,33.578265,-117.064310,472.065947,-0.000880,-0.000748,-0.000567,1.559490,1.559490,1.559490
26715.000000,33.578469,-117.064395,465.562617,33.578266,-117.064310,472.045682,-0.000880,-0.000743,-0.000564,1.557329,1.557329,1.557329
26730.000000,33.578465,-117.064393,465.185693,33.578267,-117.064311,472.023946,-0.000880,-0.000738,-0.000560,1.555187,1.555187,1.555187
26745.000000,33.578466,-117.064393,464.549600,33.578267,-117.064311,471.999698,-0.000879,-0.000734,-0.000557,1.553070,1.553070,1.553070
26760.000000,33.578463,-117.064393,464.203978,33.578268,-117.064312,471.973802,-0.000879,-0.000729,-0.000553,1.550934,1.550934,1.550934
26775.000000,33.578463,-117.064390,463.631094,33.578269,-117.064312,471.945921,-0.000879,-0.000724,-0.000550,1.548843,1.548843,1.548843
26790.000000,33.578461,-117.064392,463.280852,33.578269,-117.064313,471.916553,-0.000878,-0.000719,-0.000547,1.546749,1.546749,1.546749
26805.000000,33.578461,-117.064391,463.458056,33.578270,-117.064313,471.888704,-0.000878,-0.000714,-0.000544,1.544717,1.544717,1.544717
26820.000000,33.578455,-117.064390,462.391608,33.578271,-117.064313,471.855985,-0.000877,-0.000709,-0.000541,1.542655,1.542655,1.542655
26835.000000,33.578455,-117.064391,462.098567,33.578271,-117.064314,471.821988,-0.000876,-0.000704,-0.000538,1.540586,1.540586,1.540586
26850.000000,33.578452,-117.064390,461.118365,33.578272,-117.064314,471.784215,-0.000876,-0.000699,-0.000535,1.538546,1.538546,1.538546
26865.000000,33.578448,-117.064390,460.867737,33.578273,-117.064315,471.745875,-0.000875,-0.000694,-0.000533,1.536534,1.536534,1.536534
26880.000000,33.578445,-117.064390,460.302400,33.578273,-117.064315,471.705530,-0.000874,-0.000689,-0.000531,1.534544,1.534544,1.534544
26895.000000,33.578442,-117.064391,459.719272,33.578274,-117.064315,471.662353,-0.000874,-0.000684,-0.000529,1.532524,1.532524,1.532524
26910.000000,33.578443,-117.064389,459.561748,33.578274,-117.064316,471.619264,-0.000873,-0.000679,-0.000527,1.530546,1.530546,1.530546
26925.000000,33.578437,-117.064389,458.985125,33.578275,-117.064316,471.573793,-0.000872,-0.000674,-0.000525,1.528564,1.528564,1.528564
26940.000000,33.578436,-117.064385,458.097045,33.578276,-117.064316,471.525014,-0.000871,-0.000669,-0.000523,1.526602,1.526602,1.526602
26955.000000,33.578435,-117.064386,457.536537,33.578276,-117.064317,471.473972,-0.000870,-0.000664,-0.000521,1.524639,1.524639,1.524639
26970.000000,33.578431,-117.064386,457.083340,33.578277,-117.064317,471.421026,-0.000869,-0.000659,-0.000520,1.522669,1.522669,1.522669
26985.000000,33.578430,-117.064386,456.656871,33.578277,-117.064318,471.367791,-0.000868,-0.000654,-0.000518,1.520770,1.520770,1.520770
27000.000000,33.578429,-117.064386,456.187681,33.578278,-117.064318,471.312180,-0.000867,-0.000648,-0.000517,1.518843,1.518843,1.518843
27015.000000,33.578428,-117.064386,455.718976,33.578278,-117.064318,471.255918,-0.000866,-0.000643,-0.000516,1.516972,1.516972,1.516972
27030.000000,33.578423,-117.064385,455.234501,33.578279,-117.064319,471.196635,-0.000865,-0.000638,-0.000515,1.515046,1.515046,1.515046
27045.000000,33.578421,-117.064385,454.992410,33.578279,-117.064319,471.137293,-0.000864,-0.000633,-0.000514,1.513157,1.513157,1.513157
27060.000000,33.578417,-117.064384,454.853263,33.578279,-117.064319,471.077068,-0.000863,-0.000628,-0.000513,1.511246,1.511246,1.511246
27075.000000,33.578416,-117.064382,453.904168,33.578280,-117.064320,471.014115,-0.000862,-0.000623,-0.000512,1.509383,1.509383,1.509383
27090.000000,33.578412,-117.064383,453.786814,33.578280,-117.064320,470.950768,-0.000861,-0.000618,-0.000512,1.507516,1.507516,1.507516
27105.000000,33.578411,-117.064383,453.256438,33.578281,-117.064320,470.886528,-0.000860,-0.000612,-0.000511,1.505698,1.505698,1.505698
27120.000000,33.578406,-117.064383,452.677658,33.578281,-117.064321,470.819264,-0.000858,-0.000607,-0.000511,1.503844,1.503844,1.503844
27135.000000,33.578404,-117.064381,451.818631,33.578281,-117.064321,470.749274,-0.000857,-0.000602,-0.000511,1.502015,1.502015,1.502015
27150.000000,33.578401,-117.064382,451.745783,33.578282,-117.064321,470.679992,-0.000856,-0.000597,-0.000511,1.500219,1.500219,1.500219
27165.000000,33.578402,-117.064380,451.007657,33.578282,-117.064322,470.608099,-0.000855,-0.000592,-0.000511,1.498429,1.498429,1.498429
27180.000000,33.578399,-117.064379,450.589595,33.578283,-117.064322,470.534006,-0.000853,-0.000586,-0.000511,1.496614,1.496614,1.496614
27195.000000,33.578399,-117.064378,450.175911,33.578283,-117.064322,470.459796,-0.000852,-0.000581,-0.000511,1.494848,1.494848,1.494848
27210.000000,33.578393,-117.064379,449.728012,33.578283,-117.064323,470.383265,-0.000851,-0.000576,-0.000511,1.493057,1.493057,1.493057
27225.000000,33.578391,-117.064376,448.665555,33.578283,-117.064323,470.303518,-0.000849,-0.000571,-0.000511,1.491295,1.491295,1.491295
27240.000000,33.578388,-117.064378,447.963449,33.578284,-117.064323,470.221821,-0.000848,-0.000565,-0.000512,1.489555,1.489555,1.489555
27255.000000,33.578387,-117.064376,447.714310,33.578284,-117.064323,470.140242,-0.000846,-0.000560,-0.000513,1.487845,1.487845,1.487845
27270.000000,33.578383,-117.064378,447.679021,33.578284,-117.064324,470.058140,-0.000845,-0.000555,-0.000513,1.486115,1.486115,1.486115
27285.000000,33.578381,-117.064375,446.734939,33.578285,-117.064324,469.972725,-0.000843,-0.000549,-0.000514,1.484392,1.484392,1.484392
27300.000000,33.578377,-117.064376,446.540484,33.578285,-117.064324,469.885725,-0.000841,-0.000544,-0.000515,1.482636,1.482636,1.482636
27315.000000,33.578375,-117.064373,445.421232,33.578285,-117.064325,469.795347,-0.000840,-0.000539,-0.000516,1.480906,1.480906,1.480906
27330.000000,33.578374,-117.064376,445.486614,33.578285,-117.064325,469.705869,-0.000838,-0.000533,-0.000517,1.479189,1.479189,1.479189
27345.000000,33.578372,-117.064376,444.691922,33.578286,-117.064325,469.614081,-0.000837,-0.000528,-0.000519,1.477489,1.477489,1.477489
27360.000000,33.578369,-117.064376,444.901916,33.578286,-117.064325,469.523108,-0.000835,-0.000523,-0.000520,1.475782,1.475782,1.475782
27375.000000,33.578368,-117.064375,443.917195,33.578286,-117.064326,469.429254,-0.000833,-0.000517,-0.000521,1.474096,1.474096,1.474096
27390.000000,33.578361,-117.064373,443.452208,33.578286,-117.064326,469.332531,-0.000832,-0.000512,-0.000523,1.472374,1.472374,1.472374
27405.000000,33.578360,-117.064373,443.207266,33.578286,-117.064326,469.236415,-0.000830,-0.000506,-0.000525,1.470690,1.470690,1.470690
27420.000000,33.578356,-117.064374,442.632429,33.578286,-117.064327,469.137054,-0.000828,-0.000501,-0.000526,1.468971,1.468971,1.468971
27435.000000,33.578355,-117.064371,441.664176,33.578287,-117.064327,469.035173,-0.000826,-0.000495,-0.000528,1.467280,1.467280,1.467280
27450.000000,33.578353,-117.064373,441.901420,33.578287,-117.064327,468.934680,-0.000824,-0.000490,-0.000530,1.465594,1.465594,1.465594
27465.000000,33.578349,-117.064370,440.627889,33.578287,-117.064327,468.830410,-0.000823,-0.000484,-0.000532,1.463933,1.463933,1.463933
27480.000000,33.578346,-117.064373,440.572140,33.578287,-117.064328,468.725862,-0.000821,-0.000479,-0.000534,1.462264,1.462264,1.462264
27495.000000,33.578342,-117.064371,440.012220,33.578287,-117.064328,468.619689,-0.000819,-0.000473,-0.000537,1.460602,1.460602,1.460602
27510.000000,33.578339,-117.064373,439.428123,33.578287,-117.064328,468.510540,-0.000817,-0.000468,-0.000539,1.458915,1.458915,1.458915
27525.000000,33.578339,-117.064370,439.005382,33.578287,-117.064328,468.400582,-0.000815,-0.000462,-0.000541,1.457243,1.457243,1.457243
27540.000000,33.578335,-117.064370,438.905378,33.578287,-117.064329,468.289899,-0.000813,-0.000456,-0.000544,1.455555,1.455555,1.455555
27555.000000,33.578333,-117.064370,437.931542,33.578287,-117.064329,468.176020,-0.000811,-0.000451,-0.000547,1.453875,1.453875,1.453875
27570.000000,33.578330,-117.064369,437.724787,33.578287,-117.064329,468.061501,-0.000809,-0.000445,-0.000549,1.452192,1.452192,1.452192
27585.000000,33.578329,-117.064370,437.204852,33.578287,-117.064329,467.945091,-0.000807,-0.000439,-0.000552,1.450506,1.450506,1.450506
27600.000000,33.578325,-117.064369,436.633573,33.578287,-117.064330,467.827265,-0.000805,-0.000434,-0.000555,1.448832,1.448832,1.448832
27615.000000,33.578321,-117.064368,436.460101,33.578287,-117.064330,467.708701,-0.000803,-0.000428,-0.000558,1.447150,1.447150,1.447150
27630.000000,33.578320,-117.064366,435.671187,33.578287,-117.064330,467.588739,-0.000801,-0.000422,-0.000561,1.445499,1.445499,1.445499
27645.000000,33.578317,-117.064366,435.498187,33.578287,-117.064330,467.467081,-0.000799,-0.000417,-0.000564,1.443818,1.443818,1.443818
27660.000000,33.578313,-117.064363,434.297024,33.578287,-117.064330,467.342054,-0.000797,-0.000411,-0.000568,1.442160,1.442160,1.442160
27675.000000,33.578309,-117.064366,434.744682,33.578287,-117.064331,467.217707,-0.000795,-0.000405,-0.000571,1.440471,1.440471,1.440471
27690.000000,33.578308,-117.064364,433.914323,33.578287,-117.064331,467.091948,-0.000792,-0.000400,-0.000575,1.438815,1.438815,1.438815
27705.000000,33.578302,-117.064363,433.347672,33.578287,-117.064331,466.962652,-0.000790,-0.000394,-0.000578,1.437124,1.437124,1.437124
27720.000000,33.578301,-117.064365,433.247242,33.578287,-117.064331,466.832856,-0.000788,-0.000388,-0.000582,1.435423,1.435423,1.435423
27735.000000,33.578298,-117.064365,432.767268,33.578287,-117.064332,466.701963,-0.000786,-0.000382,-0.000586,1.433733,1.433733,1.433733
27750.000000,33.578295,-117.064364,432.242234,33.578287,-117.064332,466.569690,-0.000783,-0.000376,-0.000590,1.432049,1.432049,1.432049
27765.000000,33.578292,-117.064363,431.705262,33.578287,-117.064332,466.435221,-0.000781,-0.000371,-0.000594,1.430357,1.430357,1.430357
27780.000000,33.578290,-117.064364,431.215888,33.578287,-117.064332,466.298871,-0.000779,-0.000365,-0.000598,1.428659,1.428659,1.428659
27795.000000,33.578287,-117.064361,430.604116,33.578287,-117.064332,466.161773,-0.000776,-0.000359,-0.000602,1.426987,1.426987,1.426987
27810.000000,33.578284,-117.064360,429.813122,33.578287,-117.064333,466.020130,-0.000774,-0.000353,-0.000606,1.425281,1.425281,1.425281
27825.000000,33.578281,-117.064363,430.152951,33.578287,-117.064333,465.881083,-0.000772,-0.000347,-0.000610,1.423591,1.423591,1.423591
27840.000000,33.578280,-117.064361,429.273814,33.578286,-117.064333,465.737892,-0.000769,-0.000341,-0.000615,1.421881,1.421881,1.421881
27855.000000,33.578276,-117.064362,429.084040,33.578286,-117.064333,465.593298,-0.000767,-0.000335,-0.000619,1.420152,1.420152,1.420152
27870.000000,33.578275,-117.064361,428.888254,33.578286,-117.064333,465.449094,-0.000764,-0.000329,-0.000624,1.418438,1.418438,1.418438
27885.000000,33.578271,-117.064362,428.997080,33.578286,-117.064334,465.304972,-0.000762,-0.000323,-0.000629,1.416709,1.416709,1.416709
27900.000000,33.578270,-117.064358,428.529966,33.578286,-117.064334,465.157782,-0.000760,-0.000317,-0.000633,1.414950,1.414950,1.414950
27915.000000,33.578267,-117.064361,428.359136,33.578286,-117.064334,465.012087,-0.000757,-0.000311,-0.000638,1.413226,1.413226,1.413226
27930.000000,33.578263,-117.064357,427.462172,33.578285,-117.064334,464.865561,-0.000755,-0.000305,-0.000643,1.411546,1.411546,1.411546
27945.000000,33.578260,-117.064358,426.946826,33.578285,-117.064334,464.715894,-0.000752,-0.000300,-0.000648,1.409839,1.409839,1.409839
27960.000000,33.578258,-117.064360,426.619592,33.578285,-117.064334,464.565442,-0.000750,-0.000294,-0.000653,1.408135,1.408135,1.408135
27975.000000,33.578255,-117.064358,426.029389,33.578285,-117.064335,464.412010,-0.000747,-0.000288,-0.000658,1.406411,1.406411,1.406411
27990.000000,33.578253,-117.064358,425.828677,33.578284,-117.064335,464.257507,-0.000745,-0.000282,-0.000663,1.404676,1.404676,1.404676
28005.000000,33.578251,-117.064358,425.348048,33.578284,-117.064335,464.100194,-0.000742,-0.000276,-0.000669,1.402917,1.402917,1.402917
28020.000000,33.578247,-117.064357,424.787518,33.578284,-117.064335,463.941732,-0.000739,-0.000269,-0.000674,1.401171,1.401171,1.401171
28035.000000,33.578247,-117.064357,424.432059,33.578284,-117.064335,463.782327,-0.000737,-0.000263,-0.000680,1.399427,1.399427,1.399427
28050.000000,33.578244,-117.064357,424.451832,33.578283,-117.064336,463.624200,-0.000734,-0.000257,-0.000685,1.397696,1.397696,1.397696
28065.000000,33.578241,-117.064355,424.087882,33.578283,-117.064336,463.463530,-0.000732,-0.000251,-0.000691,1.395938,1.395938,1.395938
28080.000000,33.578238,-117.064354,424.216504,33.578283,-117.064336,463.303242,-0.000729,-0.000245,-0.000696,1.394170,1.394170,1.394170
28095.000000,33.578237,-117.064354,423.545846,33.578282,-117.064336,463.141379,-0.000726,-0.000239,-0.000702,1.392416,1.392416,1.392416
28110.000000,33.578234,-117.064354,422.967543,33.578282,-117.064336,462.978721,-0.000724,-0.000233,-0.000708,1.390681,1.390681,1.390681
28125.000000,33.578232,-117.064355,422.731464,33.578282,-117.064336,462.812698,-0.000721,-0.000227,-0.000714,1.388896,1.388896,1.388896
28140.000000,33.578228,-117.064356,422.737285,33.578281,-117.064337,462.646646,-0.000718,-0.000221,-0.000720,1.387103,1.387103,1.387103
