t_gps,kf_lat,kf_lon,kf_h,rts_lat,rts_lon,rts_h,kf_sigma,rts_sigma
42180,33.578295,-117.064295,478.526482,33.578325,-117.064252,458.29386,2.33713,0.848376
42195,33.578295,-117.064295,478.535207,33.578325,-117.064252,458.294463,2.337759,0.848226
42210,33.578295,-117.064295,478.54352,33.578325,-117.064252,458.295067,2.338385,0.848076
42225,33.578295,-117.064295,478.55167,33.578325,-117.064252,458.29567,2.339009,0.847926
42240,33.578295,-117.064295,478.559521,33.578325,-117.064252,458.296273,2.339629,0.847777
42255,33.578295,-117.064295,478.566757,33.578325,-117.064252,458.296877,2.34025,0.847628
42270,33.578295,-117.064295,478.573287,33.578325,-117.064252,458.29748,2.340879,0.847479
42285,33.578295,-117.064295,478.579057,33.578325,-117.064252,458.298083,2.341507,0.84733
42300,33.578295,-117.064295,478.584791,33.578325,-117.064252,458.298687,2.342136,0.847182
42315,33.578295,-117.064295,478.590066,33.578325,-117.064252,458.29929,2.342765,0.847034
42330,33.578295,-117.064295,478.595148,33.578324,-117.064252,458.299893,2.343392,0.846886
42345,33.578295,-117.064295,478.599579,33.578324,-117.064252,458.300497,2.344019,0.846738
42360,33.578295,-117.064295,478.603724,33.578324,-117.064252,458.3011,2.344648,0.846591
42375,33.578295,-117.064295,478.607566,33.578324,-117.064252,458.301703,2.345277,0.846444
42390,33.578295,-117.064295,478.610619,33.578324,-117.064252,458.302307,2.345909,0.846297
42405,33.578295,-117.064296,478.613323,33.578324,-117.064252,458.30291,2.346539,0.846151
42420,33.578295,-117.064296,478.615432,33.578324,-117.064252,458.303513,2.34717,0.846004
42435,33.578296,-117.064296,478.617278,33.578324,-117.064252,458.304117,2.347798,0.845858
42450,33.578296,-117.064296,478.618696,33.578324,-117.064252,458.30472,2.348422,0.845713
42465,33.578296,-117.064296,478.619183,33.578324,-117.064252,458.305323,2.349052,0.845567
42480,33.578296,-117.064296,478.619565,33.578324,-117.064252,458.305927,2.34968,0.845422
42495,33.578296,-117.064296,478.619272,33.578324,-117.064252,458.30653,2.350308,0.845277
42510,33.578296,-117.064296,478.618765,33.578324,-117.064252,458.307133,2.350937,0.845132
42525,33.578296,-117.064296,478.617754,33.578324,-117.064252,458.307737,2.351566,0.844988
42540,33.578296,-117.064296,478.616592,33.578324,-117.064252,458.30834,2.352192,0.844844
42555,33.578296,-117.064296,478.614668,33.578324,-117.064252,458.308943,2.352822,0.8447
42570,33.578296,-117.064296,478.612288,33.578324,-117.064252,458.309547,2.353447,0.844556
42585,33.578296,-117.064296,478.609093,33.578324,-117.064252,458.31015,2.354074,0.844413
42600,33.578296,-117.064296,478.605472,33.578324,-117.064252,458.310753,2.354701,0.84427
42615,33.578296,-117.064297,478.601541,33.578324,-117.064252,458.311357,2.35533,0.844127
42630,33.578296,-117.064297,478.596945,33.578324,-117.064252,458.31196,2.355955,0.843984
42645,33.578296,-117.064297,478.592112,33.578324,-117.064252,458.312563,2.356578,0.843842
42660,33.578296,-117.064297,478.586619,33.578324,-117.064252,458.313167,2.3572,0.8437
42675,33.578297,-117.064297,478.580471,33.578324,-117.064252,458.31377,2.357819,0.843558
42690,33.578297,-117.064297,478.573728,33.578324,-117.064252,458.314373,2.358439,0.843417
42705,33.578297,-117.064297,478.566441,33.578324,-117.064252,458.314977,2.359061,0.843275
42720,33.578297,-117.064297,478.558563,33.578324,-117.064252,458.31558,2.359683,0.843134
42735,33.578297,-117.064297,478.550434,33.578324,-117.064252,458.316183,2.360305,0.842994
42750,33.578297,-117.064297,478.542013,33.578324,-117.064252,458.316787,2.360923,0.842853
42765,33.578297,-117.064297,478.532861,33.578324,-117.064252,458.31739,2.361536,0.842713
42780,33.578297,-117.064297,478.523244,33.578324,-117.064252,458.317993,2.362149,0.842573
42795,33.578297,-117.064297,478.512757,33.578324,-117.064252,458.318597,2.362763,0.842433
42810,33.578297,-117.064297,478.501977,33.578324,-117.064252,458.3192,2.363375,0.842294
42825,33.578297,-117.064298,478.490372,33.578324,-117.064252,458.319803,2.363985,0.842155
42840,33.578297,-117.064298,478.478433,33.578324,-117.064252,458.320407,2.364594,0.842016
42855,33.578297,-117.064298,478.466167,33.578324,-117.064252,458.32101,2.3652,0.841877
42870,33.578297,-117.064298,478.45326,33.578324,-117.064252,458.321613,2.365808,0.841739
42885,33.578298,-117.064298,478.439666,33.578324,-117.064252,458.322217,2.366415,0.841601
42900,33.578298,-117.064298,478.425369,33.578324,-117.064252,458.32282,2.367017,0.841463
42915,33.578298,-117.064298,478.410551,33.578324,-117.064252,458.323423,2.367619,0.841326
42930,33.578298,-117.064298,478.395244,33.578324,-117.064252,458.324027,2.368224,0.841188
42945,33.578298,-117.064298,478.379736,33.578324,-117.064252,458.32463,2.368826,0.841051
42960,33.578298,-117.064298,478.363397,33.578324,-117.064252,458.325233,2.369423,0.840915
42975,33.578298,-117.064298,478.346543,33.578324,-117.064252,458.325837,2.37002,0.840778
42990,33.578298,-117.064298,478.329335,33.578324,-117.064252,458.32644,2.370619,0.840642
43005,33.578298,-117.064298,478.311377,33.578324,-117.064252,458.327043,2.371218,0.840506
43020,33.578298,-117.064298,478.292739,33.578324,-117.064252,458.327647,2.371812,0.84037
43035,33.578298,-117.064299,478.273511,33.578324,-117.064252,458.32825,2.372404,0.840235
43050,33.578298,-117.064299,478.25386,33.578324,-117.064252,458.328853,2.372995,0.8401
43065,33.578299,-117.064299,478.233772,33.578324,-117.064252,458.329457,2.373586,0.839965
43080,33.578299,-117.064299,478.213137,33.578324,-117.064252,458.33006,2.374171,0.83983
43095,33.578299,-117.064299,478.191655,33.578324,-117.064252,458.330663,2.374756,0.839696
43110,33.578299,-117.064299,478.169693,33.578324,-117.064252,458.331267,2.375336,0.839562
43125,33.578299,-117.064299,478.147327,33.578323,-117.064252,458.33187,2.375916,0.839428
43140,33.578299,-117.064299,478.124481,33.578323,-117.064252,458.332473,2.376502,0.839294
43155,33.578299,-117.064299,478.100889,33.578323,-117.064252,458.333077,2.377079,0.839161
43170,33.578299,-117.064299,478.076691,33.578323,-117.064252,458.33368,2.377652,0.839028
43185,33.578299,-117.064299,478.052012,33.578323,-117.064252,458.334283,2.378226,0.838895
43200,33.578299,-117.064299,478.02651,33.578323,-117.064252,458.334887,2.378788,0.838763
43215,33.578299,-117.0643,478.000587,33.578323,-117.064252,458.33549,2.379352,0.838631
43230,33.5783,-117.0643,477.973982,33.578323,-117.064252,458.336093,2.379917,0.838499
43245,33.5783,-117.0643,477.946982,33.578323,-117.064252,458.336697,2.380477,0.838367
43260,33.5783,-117.0643,477.919469,33.578323,-117.064252,458.3373,2.381034,0.838236
43275,33.5783,-117.0643,477.891285,33.578323,-117.064252,458.337903,2.381589,0.838105
43290,33.5783,-117.0643,477.86216,33.578323,-117.064253,458.338507,2.382139,0.837974
43305,33.5783,-117.0643,477.83231,33.578323,-117.064253,458.33911,2.382683,0.837843
43320,33.5783,-117.0643,477.801807,33.578323,-117.064253,458.339713,2.383225,0.837713
43335,33.5783,-117.0643,477.770464,33.578323,-117.064253,458.340317,2.38377,0.837583
43350,33.5783,-117.0643,477.739242,33.578323,-117.064253,458.34092,2.384315,0.837453
43365,33.5783,-117.0643,477.707401,33.578323,-117.064253,458.341523,2.384855,0.837324
43380,33.578301,-117.0643,477.675138,33.578323,-117.064253,458.342127,2.38539,0.837194
43395,33.578301,-117.064301,477.642307,33.578323,-117.064253,458.34273,2.385924,0.837065
43410,33.578301,-117.064301,477.608156,33.578323,-117.064253,458.343333,2.386452,0.836937
43425,33.578301,-117.064301,477.573231,33.578323,-117.064253,458.343937,2.386979,0.836808
43440,33.578301,-117.064301,477.537951,33.578323,-117.064253,458.34454,2.387506,0.83668
43455,33.578301,-117.064301,477.502096,33.578323,-117.064253,458.345143,2.388026,0.836552
43470,33.578301,-117.064301,477.465108,33.578323,-117.064253,458.345747,2.38854,0.836425
43485,33.578301,-117.064301,477.427935,33.578323,-117.064253,458.34635,2.389047,0.836297
43500,33.578301,-117.064301,477.390239,33.578323,-117.064253,458.346953,2.389547,0.83617
43515,33.578302,-117.064301,477.351325,33.578323,-117.064253,458.347557,2.390045,0.836043
43530,33.578302,-117.064301,477.311711,33.578323,-117.064253,458.34816,2.390541,0.835917
43545,33.578302,-117.064302,477.271006,33.578323,-117.064253,458.348763,2.391024,0.835791
43560,33.578302,-117.064302,477.229961,33.578323,-117.064253,458.349367,2.391506,0.835665
43575,33.578302,-117.064302,477.188421,33.578323,-117.064253,458.34997,2.391993,0.835539
43590,33.578302,-117.064302,477.145942,33.578323,-117.064253,458.350573,2.392478,0.835414
43605,33.578302,-117.064302,477.102846,33.578323,-117.064253,458.351177,2.392946,0.835288
43620,33.578302,-117.064302,477.05873,33.578323,-117.064253,458.35178,2.393404,0.835164
43635,33.578303,-117.064302,477.014104,33.578323,-117.064253,458.352383,2.393863,0.835039
43650,33.578303,-117.064302,476.968948,33.578323,-117.064253,458.352987,2.394321,0.834915
43665,33.578303,-117.064302,476.923128,33.578323,-117.064253,458.35359,2.394778,0.83479
43680,33.578303,-117.064302,476.875916,33.578323,-117.064253,458.354193,2.395226,0.834667
43695,33.578303,-117.064303,476.828286,33.578323,-117.064253,458.354797,2.395664,0.834543
43710,33.578303,-117.064303,476.780241,33.578323,-117.064253,458.3554,2.396102,0.83442
43725,33.578303,-117.064303,476.731208,33.578323,-117.064253,458.356003,2.396532,0.834297
43740,33.578304,-117.064303,476.681118,33.578323,-117.064253,458.356607,2.396955,0.834174
43755,33.578304,-117.064303,476.630349,33.578323,-117.064253,458.35721,2.39737,0.834052
43770,33.578304,-117.064303,476.579168,33.578323,-117.064253,458.357813,2.397785,0.83393
43785,33.578304,-117.064303,476.527228,33.578323,-117.064253,458.358417,2.398192,0.833808
43800,33.578304,-117.064303,476.4747,33.578323,-117.064253,458.35902,2.398595,0.833686
43815,33.578304,-117.064303,476.421677,33.578323,-117.064253,458.359623,2.399002,0.833565
43830,33.578304,-117.064304,476.367669,33.578323,-117.064253,458.360227,2.399401,0.833444
43845,33.578305,-117.064304,476.312534,33.578323,-117.064253,458.36083,2.399792,0.833323
43860,33.578305,-117.064304,476.257761,33.578323,-117.064253,458.361433,2.400178,0.833202
43875,33.578305,-117.064304,476.201314,33.578323,-117.064253,458.362037,2.400556,0.833082
43890,33.578305,-117.064304,476.144298,33.578323,-117.064253,458.36264,2.400935,0.832962
43905,33.578305,-117.064304,476.086939,33.578322,-117.064253,458.363243,2.401307,0.832842
43920,33.578305,-117.064304,476.028909,33.578322,-117.064253,458.363847,2.401674,0.832723
43935,33.578305,-117.064304,475.968582,33.578322,-117.064253,458.36445,2.402031,0.832604
43950,33.578306,-117.064305,475.908415,33.578322,-117.064253,458.365053,2.402384,0.832485
43965,33.578306,-117.064305,475.847151,33.578322,-117.064253,458.365657,2.40273,0.832366
43980,33.578306,-117.064305,475.784963,33.578322,-117.064253,458.36626,2.403062,0.832248
43995,33.578306,-117.064305,475.722168,33.578322,-117.064253,458.366863,2.403381,0.83213
44010,33.578306,-117.064305,475.657491,33.578322,-117.064253,458.367467,2.403695,0.832012
44025,33.578306,-117.064305,475.592048,33.578322,-117.064253,458.36807,2.404,0.831895
44040,33.578307,-117.064305,475.525933,33.578322,-117.064253,458.368673,2.404302,0.831777
44055,33.578307,-117.064306,475.459351,33.578322,-117.064253,458.369277,2.404589,0.831661
44070,33.578307,-117.064306,475.392156,33.578322,-117.064253,458.36988,2.404869,0.831544
44085,33.578307,-117.064306,475.324745,33.578322,-117.064253,458.370483,2.405151,0.831427
44100,33.578307,-117.064306,475.255574,33.578322,-117.064253,458.371087,2.405429,0.831311
44115,33.578308,-117.064306,475.185601,33.578322,-117.064253,458.37169,2.405694,0.831195
44130,33.578308,-117.064306,475.11586,33.578322,-117.064253,458.372293,2.405954,0.83108
44145,33.578308,-117.064306,475.043977,33.578322,-117.064253,458.372897,2.406201,0.830965
44160,33.578308,-117.064307,474.971913,33.578322,-117.064253,458.3735,2.406442,0.83085
44175,33.578308,-117.064307,474.900044,33.578322,-117.064253,458.374103,2.406688,0.830735
44190,33.578308,-117.064307,474.827136,33.578322,-117.064253,458.374707,2.406923,0.83062
44205,33.578309,-117.064307,474.753216,33.578322,-117.064253,458.37531,2.407151,0.830506
44220,33.578309,-117.064307,474.678103,33.578322,-117.064253,458.375913,2.407369,0.830392
44235,33.578309,-117.064307,474.601414,33.578322,-117.064253,458.376517,2.407579,0.830279
44250,33.578309,-117.064307,474.524331,33.578322,-117.064253,458.37712,2.407789,0.830165
44265,33.578309,-117.064308,474.446314,33.578322,-117.064253,458.377723,2.407973,0.830052
44280,33.57831,-117.064308,474.367777,33.578322,-117.064253,458.378327,2.408156,0.829939
44295,33.57831,-117.064308,474.28741,33.578322,-117.064253,458.37893,2.408324,0.829827
44310,33.57831,-117.064308,474.205638,33.578322,-117.064253,458.379533,2.40848,0.829715
44325,33.57831,-117.064308,474.122746,33.578322,-117.064253,458.380137,2.408625,0.829603
44340,33.57831,-117.064308,474.040767,33.578322,-117.064253,458.38074,2.408775,0.829491
44355,33.578311,-117.064309,473.957588,33.578322,-117.064253,458.381343,2.408906,0.82938
44370,33.578311,-117.064309,473.872457,33.578322,-117.064253,458.381947,2.409035,0.829268
44385,33.578311,-117.064309,473.78628,33.578322,-117.064253,458.38255,2.409142,0.829158
44400,33.578311,-117.064309,473.699488,33.578322,-117.064253,458.383153,2.409242,0.829047
44415,33.578312,-117.064309,473.612836,33.578322,-117.064253,458.383756,2.409338,0.828937
44430,33.578312,-117.064309,473.523811,33.578322,-117.064253,458.38436,2.409421,0.828827
44445,33.578312,-117.06431,473.43482,33.578322,-117.064253,458.384963,2.409495,0.828717
44460,33.578312,-117.06431,473.344927,33.578322,-117.064253,458.385566,2.40956,0.828607
44475,33.578312,-117.06431,473.253618,33.578322,-117.064253,458.38617,2.409604,0.828498
44490,33.578313,-117.06431,473.161595,33.578322,-117.064253,458.386773,2.409643,0.828389
44505,33.578313,-117.06431,473.047705,33.578322,-117.064253,458.387376,2.409909,0.828281
44520,33.578313,-117.06431,472.931767,33.578322,-117.064253,458.38798,2.410159,0.828172
44535,33.578313,-117.06431,472.813834,33.578322,-117.064253,458.388583,2.410391,0.828064
44550,33.578314,-117.06431,472.694091,33.578322,-117.064253,458.389186,2.410616,0.827957
44565,33.578314,-117.064311,472.572957,33.578322,-117.064253,458.38979,2.41083,0.827849
44580,33.578314,-117.064311,472.449793,33.578322,-117.064253,458.390393,2.411035,0.827742
44595,33.578314,-117.064311,472.32439,33.578322,-117.064253,458.390996,2.411221,0.827635
44610,33.578315,-117.064311,472.19728,33.578322,-117.064253,458.3916,2.411392,0.827528
44625,33.578315,-117.064311,472.068606,33.578322,-117.064253,458.392203,2.411555,0.827422
44640,33.578315,-117.064311,471.938162,33.578322,-117.064253,458.392806,2.411699,0.827316
44655,33.578316,-117.064311,471.805913,33.578322,-117.064253,458.39341,2.411831,0.82721
44670,33.578316,-117.064311,471.671887,33.578322,-117.064253,458.394013,2.411953,0.827104
44685,33.578316,-117.064311,471.53584,33.578322,-117.064253,458.394616,2.412048,0.826999
44700,33.578316,-117.064311,471.399243,33.578321,-117.064253,458.39522,2.412147,0.826894
44715,33.578317,-117.064311,471.26127,33.578321,-117.064253,458.395823,2.412236,0.826789
44730,33.578317,-117.064311,471.121349,33.578321,-117.064253,458.396426,2.412304,0.826685
44745,33.578317,-117.064311,470.978841,33.578321,-117.064253,458.39703,2.412357,0.826581
44760,33.578318,-117.064311,470.834242,33.578321,-117.064253,458.397633,2.412394,0.826477
44775,33.578318,-117.064311,470.688603,33.578321,-117.064253,458.398236,2.412419,0.826373
44790,33.578318,-117.064312,470.541437,33.578321,-117.064253,458.39884,2.41243,0.82627
44805,33.578318,-117.064312,470.393085,33.578321,-117.064253,458.399443,2.412432,0.826167
44820,33.578319,-117.064312,470.242159,33.578321,-117.064253,458.400046,2.41241,0.826064
44835,33.578319,-117.064312,470.08895,33.578321,-117.064253,458.40065,2.412366,0.825962
44850,33.578319,-117.064312,469.934103,33.578321,-117.064253,458.401253,2.4123,0.825859
44865,33.57832,-117.064312,469.778116,33.578321,-117.064253,458.401856,2.412236,0.825758
44880,33.57832,-117.064312,469.77051,33.578321,-117.064253,458.40246,2.412813,0.825656
44895,33.57832,-117.064312,469.762233,33.578321,-117.064253,458.403063,2.413383,0.825555
44910,33.57832,-117.064312,469.753965,33.578321,-117.064253,458.403666,2.413951,0.825454
44925,33.57832,-117.064312,469.745365,33.578321,-117.064253,458.40427,2.414528,0.825353
44940,33.57832,-117.064312,469.736808,33.578321,-117.064253,458.404873,2.41511,0.825252
44955,33.57832,-117.064312,469.72775,33.578321,-117.064253,458.405476,2.415686,0.825152
44970,33.57832,-117.064313,469.718232,33.578321,-117.064253,458.40608,2.416253,0.825052
44985,33.57832,-117.064313,469.708503,33.578321,-117.064253,458.406683,2.416823,0.824952
45000,33.578319,-117.064313,469.697995,33.578321,-117.064253,458.407286,2.417385,0.824853
45015,33.578319,-117.064313,469.687249,33.578321,-117.064253,458.40789,2.41795,0.824754
45030,33.578319,-117.064313,469.675707,33.578321,-117.064253,458.408493,2.418503,0.824655
45045,33.578319,-117.064313,469.664489,33.578321,-117.064253,458.409096,2.419063,0.824557
45060,33.578319,-117.064313,469.653095,33.578321,-117.064253,458.4097,2.419619,0.824458
45075,33.578319,-117.064313,469.641282,33.578321,-117.064253,458.410303,2.42019,0.82436
45090,33.578319,-117.064313,469.628895,33.578321,-117.064253,458.410906,2.420749,0.824263
45105,33.578319,-117.064313,469.615944,33.578321,-117.064253,458.41151,2.421301,0.824165
45120,33.578319,-117.064313,469.602836,33.578321,-117.064253,458.412113,2.421857,0.824068
45135,33.578319,-117.064313,469.589302,33.578321,-117.064253,458.412716,2.422403,0.823972
45150,33.578319,-117.064314,469.575554,33.578321,-117.064253,458.41332,2.422949,0.823875
45165,33.578319,-117.064314,469.561389,33.578321,-117.064253,458.413923,2.423492,0.823779
45180,33.578319,-117.064314,469.547414,33.578321,-117.064253,458.414526,2.424046,0.823683
45195,33.578319,-117.064314,469.532564,33.578321,-117.064253,458.41513,2.424587,0.823587
45210,33.578319,-117.064314,469.517572,33.578321,-117.064253,458.415733,2.425126,0.823492
45225,33.578319,-117.064314,469.50217,33.578321,-117.064253,458.416336,2.425667,0.823397
45240,33.578319,-117.064314,469.486423,33.578321,-117.064253,458.41694,2.426201,0.823302
45255,33.578319,-117.064314,469.470637,33.578321,-117.064253,458.417543,2.426738,0.823207
45270,33.578319,-117.064314,469.454053,33.578321,-117.064253,458.418146,2.427264,0.823113
45285,33.578319,-117.064314,469.437399,33.578321,-117.064253,458.41875,2.427796,0.823019
45300,33.578319,-117.064314,469.420128,33.578321,-117.064253,458.419353,2.42832,0.822925
45315,33.578319,-117.064314,469.402418,33.578321,-117.064253,458.419956,2.428846,0.822832
45330,33.578319,-117.064315,469.384465,33.578321,-117.064253,458.42056,2.429365,0.822739
45345,33.578319,-117.064315,469.366748,33.578321,-117.064253,458.421163,2.429879,0.822646
45360,33.578319,-117.064315,469.348236,33.578321,-117.064253,458.421766,2.430394,0.822553
45375,33.578319,-117.064315,469.32923,33.578321,-117.064253,458.42237,2.430897,0.822461
45390,33.578319,-117.064315,469.309885,33.578321,-117.064253,458.422973,2.431398,0.822369
45405,33.578318,-117.064315,469.290088,33.578321,-117.064253,458.423576,2.431905,0.822277
45420,33.578318,-117.064315,469.270263,33.578321,-117.064253,458.42418,2.432417,0.822186
45435,33.578318,-117.064315,469.249387,33.578321,-117.064253,458.424783,2.432911,0.822095
45450,33.578318,-117.064315,469.22868,33.578321,-117.064253,458.425386,2.433411,0.822004
45465,33.578318,-117.064315,469.207815,33.578321,-117.064253,458.42599,2.433899,0.821913
45480,33.578318,-117.064315,469.186411,33.578321,-117.064253,458.426593,2.434397,0.821823
45495,33.578318,-117.064315,469.16479,33.57832,-117.064253,458.427196,2.434884,0.821733
45510,33.578318,-117.064315,469.142646,33.57832,-117.064253,458.4278,2.435371,0.821643
45525,33.578318,-117.064315,469.120584,33.57832,-117.064253,458.428403,2.435849,0.821554
45540,33.578318,-117.064316,469.097849,33.57832,-117.064253,458.429006,2.436322,0.821465
45555,33.578318,-117.064316,469.075263,33.57832,-117.064253,458.42961,2.436804,0.821376
45570,33.578318,-117.064316,469.052182,33.57832,-117.064253,458.430213,2.437281,0.821287
45585,33.578318,-117.064316,469.028597,33.57832,-117.064253,458.430816,2.437763,0.821199
45600,33.578318,-117.064316,469.005091,33.57832,-117.064253,458.43142,2.438228,0.821111
45615,33.578318,-117.064316,468.981342,33.57832,-117.064253,458.432023,2.438697,0.821023
45630,33.578318,-117.064316,468.956914,33.57832,-117.064253,458.432626,2.439162,0.820936
45645,33.578318,-117.064316,468.932255,33.57832,-117.064253,458.43323,2.439625,0.820849
45660,33.578318,-117.064316,468.907744,33.57832,-117.064253,458.433833,2.440085,0.820762
45675,33.578317,-117.064316,468.883276,33.57832,-117.064253,458.434436,2.440553,0.820676
45690,33.578317,-117.064316,468.858236,33.57832,-117.064253,458.43504,2.441008,0.820589
45705,33.578317,-117.064316,468.833271,33.57832,-117.064253,458.435643,2.441474,0.820503
45720,33.578317,-117.064316,468.807613,33.57832,-117.064253,458.436246,2.441932,0.820418
45735,33.578317,-117.064316,468.781941,33.57832,-117.064253,458.43685,2.442392,0.820332
45750,33.578317,-117.064317,468.756064,33.57832,-117.064253,458.437453,2.442839,0.820247
45765,33.578317,-117.064317,468.729812,33.57832,-117.064253,458.438056,2.443272,0.820162
45780,33.578317,-117.064317,468.70298,33.57832,-117.064253,458.43866,2.443709,0.820078
45795,33.578317,-117.064317,468.675435,33.57832,-117.064253,458.439263,2.444134,0.819993
45810,33.578317,-117.064317,468.648048,33.57832,-117.064253,458.439866,2.444568,0.819909
45825,33.578317,-117.064317,468.62014,33.57832,-117.064253,458.44047,2.444994,0.819826
45840,33.578317,-117.064317,468.591929,33.57832,-117.064253,458.441073,2.445414,0.819742
45855,33.578317,-117.064317,468.56284,33.57832,-117.064253,458.441676,2.445831,0.819659
45870,33.578316,-117.064317,468.533555,33.57832,-117.064253,458.44228,2.446238,0.819576
45885,33.578316,-117.064317,468.504479,33.57832,-117.064253,458.442883,2.446647,0.819494
45900,33.578316,-117.064317,468.474742,33.57832,-117.064253,458.443486,2.447051,0.819412
45915,33.578316,-117.064317,468.444975,33.57832,-117.064253,458.44409,2.447456,0.81933
45930,33.578316,-117.064317,468.414515,33.57832,-117.064253,458.444693,2.447844,0.819248
45945,33.578316,-117.064317,468.38323,33.57832,-117.064253,458.445296,2.44822,0.819167
45960,33.578316,-117.064317,468.352181,33.57832,-117.064253,458.4459,2.448609,0.819086
45975,33.578316,-117.064318,468.320182,33.57832,-117.064253,458.446503,2.44899,0.819005
45990,33.578316,-117.064318,468.288559,33.57832,-117.064253,458.447106,2.449366,0.818924
46005,33.578316,-117.064318,468.256768,33.57832,-117.064253,458.44771,2.449737,0.818844
46020,33.578316,-117.064318,468.224954,33.57832,-117.064253,458.448313,2.450118,0.818764
46035,33.578316,-117.064318,468.192625,33.57832,-117.064253,458.448916,2.45049,0.818684
46050,33.578315,-117.064318,468.160247,33.57832,-117.064253,458.44952,2.450867,0.818605
46065,33.578315,-117.064318,468.127505,33.57832,-117.064253,458.450123,2.451243,0.818526
46080,33.578315,-117.064318,468.094849,33.57832,-117.064253,458.450726,2.451611,0.818447
46095,33.578315,-117.064318,468.061782,33.57832,-117.064253,458.45133,2.451963,0.818369
46110,33.578315,-117.064318,468.028546,33.57832,-117.064253,458.451933,2.452322,0.818291
46125,33.578315,-117.064318,467.995195,33.57832,-117.064253,458.452536,2.452667,0.818213
46140,33.578315,-117.064318,467.961684,33.57832,-117.064253,458.45314,2.453001,0.818135
46155,33.578315,-117.064318,467.927553,33.57832,-117.064253,458.453743,2.453342,0.818058
46170,33.578315,-117.064318,467.893518,33.57832,-117.064253,458.454346,2.453684,0.817981
46185,33.578314,-117.064318,467.858791,33.57832,-117.064253,458.45495,2.45402,0.817904
46200,33.578314,-117.064319,467.823458,33.57832,-117.064253,458.455553,2.454354,0.817827
46215,33.578314,-117.064319,467.787967,33.57832,-117.064253,458.456156,2.454678,0.817751
46230,33.578314,-117.064319,467.752218,33.57832,-117.064253,458.45676,2.45499,0.817675
46245,33.578314,-117.064319,467.716322,33.57832,-117.064253,458.457363,2.455303,0.8176
46260,33.578314,-117.064319,467.679967,33.57832,-117.064253,458.457966,2.455621,0.817524
46275,33.578314,-117.064319,467.643429,33.578319,-117.064253,458.45857,2.455921,0.817449
46290,33.578314,-117.064319,467.605956,33.578319,-117.064253,458.459173,2.456213,0.817375
46305,33.578314,-117.064319,467.568055,33.578319,-117.064253,458.459776,2.4565,0.8173
46320,33.578313,-117.064319,467.529812,33.578319,-117.064253,458.46038,2.456778,0.817226
46335,33.578313,-117.064319,467.49164,33.578319,-117.064253,458.460983,2.457059,0.817152
46350,33.578313,-117.064319,467.453495,33.578319,-117.064253,458.461586,2.457342,0.817079
46365,33.578313,-117.064319,467.415225,33.578319,-117.064253,458.46219,2.457604,0.817005
46380,33.578313,-117.064319,467.376385,33.578319,-117.064253,458.462793,2.457862,0.816933
46395,33.578313,-117.064319,467.337489,33.578319,-117.064253,458.463396,2.458126,0.81686
46410,33.578313,-117.064319,467.298297,33.578319,-117.064253,458.464,2.45839,0.816787
46425,33.578312,-117.064319,467.258995,33.578319,-117.064253,458.464603,2.458644,0.816715
46440,33.578312,-117.06432,467.219424,33.578319,-117.064253,458.465206,2.458898,0.816644
46455,33.578312,-117.06432,467.179436,33.578319,-117.064253,458.46581,2.459148,0.816572
46470,33.578312,-117.06432,467.13873,33.578319,-117.064253,458.466413,2.459373,0.816501
46485,33.578312,-117.06432,467.098504,33.578319,-117.064253,458.467016,2.459604,0.81643
46500,33.578313,-117.064319,467.277972,33.578319,-117.064253,458.46762,2.456744,0.816359
46515,33.578314,-117.064319,467.453278,33.578319,-117.064253,458.468223,2.453977,0.816289
46530,33.578315,-117.064319,467.626877,33.578319,-117.064253,458.468826,2.451261,0.816219
46545,33.578316,-117.064318,467.794632,33.578319,-117.064253,458.46943,2.448636,0.816149
46560,33.578317,-117.064318,467.961675,33.578319,-117.064253,458.470033,2.446046,0.816079
46575,33.578318,-117.064317,468.123868,33.578319,-117.064253,458.470636,2.443535,0.81601
46590,33.578319,-117.064317,468.28183,33.578319,-117.064253,458.47124,2.441092,0.815941
46605,33.57832,-117.064317,468.435809,33.578319,-117.064253,458.471843,2.438752,0.815873
46620,33.578321,-117.064316,468.586951,33.578319,-117.064253,458.472446,2.436444,0.815804
46635,33.578322,-117.064316,468.733297,33.578319,-117.064253,458.47305,2.434208,0.815736
46650,33.578322,-117.064316,468.876455,33.578319,-117.064253,458.473653,2.432048,0.815669
46665,33.578323,-117.064315,469.017892,33.578319,-117.064253,458.474256,2.429931,0.815601
46680,33.578324,-117.064315,469.156107,33.578319,-117.064253,458.47486,2.42788,0.815534
46695,33.578325,-117.064315,469.291407,33.578319,-117.064253,458.475463,2.425883,0.815467
46710,33.578326,-117.064314,469.423267,33.578319,-117.064253,458.476066,2.42389,0.815401
46725,33.578326,-117.064314,469.553062,33.578319,-117.064253,458.47667,2.42199,0.815334
46740,33.578327,-117.064314,469.680827,33.578319,-117.064253,458.477273,2.420109,0.815268
46755,33.578328,-117.064313,469.804703,33.578319,-117.064253,458.477876,2.418313,0.815203
46770,33.578328,-117.064313,469.925876,33.578319,-117.064253,458.47848,2.416583,0.815137
46785,33.578329,-117.064313,470.044162,33.578319,-117.064253,458.479083,2.414887,0.815072
46800,33.57833,-117.064313,470.160055,33.578319,-117.064253,458.479686,2.413135,0.815007
