t_gps,kf_lat,kf_lon,kf_h,fc_lat,fc_lon,fc_h,rts_lat,rts_lon,rts_h,kf_sigma,rts_sigma,corrected_lat,corrected_lon,corrected_h
6795.000000,33.578483,-117.064098,506.024987,33.578401,-117.064245,560.411253,33.578369,-117.064249,456.870601,6.817800,1.634929,33.578359,-117.064477,455.299524
6810.000000,33.578483,-117.064098,506.150639,33.578400,-117.064246,560.444649,33.578369,-117.064249,456.871204,6.823729,1.634500,33.578359,-117.064477,455.300127
6825.000000,33.578483,-117.064099,506.276014,33.578400,-117.064247,560.478111,33.578369,-117.064249,456.871808,6.829708,1.634072,33.578359,-117.064477,455.300731
6840.000000,33.578482,-117.064099,506.396990,33.578400,-117.064249,560.504676,33.578369,-117.064249,456.872411,6.835562,1.633643,33.578359,-117.064477,455.301334
6855.000000,33.578482,-117.064100,506.514668,33.578400,-117.064250,560.526295,33.578369,-117.064249,456.873014,6.841525,1.633215,33.578359,-117.064477,455.301937
6870.000000,33.578482,-117.064100,506.625327,33.578399,-117.064251,560.536726,33.578369,-117.064249,456.873618,6.847497,1.632787,33.578359,-117.064477,455.302541
6885.000000,33.578482,-117.064101,506.731077,33.578399,-117.064252,560.539521,33.578369,-117.064249,456.874221,6.853488,1.632359,33.578359,-117.064477,455.303144
6900.000000,33.578482,-117.064101,506.833481,33.578399,-117.064253,560.537241,33.578369,-117.064249,456.874824,6.859319,1.631930,33.578359,-117.064477,455.303747
6915.000000,33.578482,-117.064102,506.939593,33.578398,-117.064255,560.541675,33.578369,-117.064249,456.875428,6.865047,1.631502,33.578359,-117.064477,455.304351
6930.000000,33.578481,-117.064102,507.037995,33.578398,-117.064256,560.533885,33.578369,-117.064249,456.876031,6.870937,1.631074,33.578359,-117.064477,455.304954
6945.000000,33.578481,-117.064103,507.133175,33.578398,-117.064257,560.521309,33.578369,-117.064249,456.876634,6.876813,1.630646,33.578359,-117.064477,455.305557
6960.000000,33.578481,-117.064103,507.222090,33.578397,-117.064259,560.498905,33.578369,-117.064249,456.877238,6.882702,1.630218,33.578359,-117.064477,455.306161
6975.000000,33.578481,-117.064104,507.309616,33.578397,-117.064260,560.474758,33.578369,-117.064249,456.877841,6.888490,1.629790,33.578359,-117.064477,455.306764
6990.000000,33.578481,-117.064105,507.394636,33.578397,-117.064261,560.447026,33.578369,-117.064249,456.878444,6.894192,1.629362,33.578359,-117.064477,455.307367
7005.000000,33.578480,-117.064105,507.596109,33.578396,-117.064262,560.611741,33.578369,-117.064249,456.879048,6.895895,1.628934,33.578359,-117.064477,455.307971
7020.000000,33.578480,-117.064105,507.790751,33.578395,-117.064262,560.765344,33.578369,-117.064249,456.879651,6.897653,1.628506,33.578359,-117.064477,455.308574
7035.000000,33.578479,-117.064105,507.982339,33.578394,-117.064262,560.914161,33.578369,-117.064249,456.880254,6.899563,1.628078,33.578359,-117.064477,455.309177
7050.000000,33.578479,-117.064105,508.174648,33.578393,-117.064263,561.064462,33.578369,-117.064249,456.880858,6.901618,1.627650,33.578359,-117.064477,455.309781
7065.000000,33.578478,-117.064105,508.363300,33.578392,-117.064263,561.208860,33.578369,-117.064249,456.881461,6.903478,1.627222,33.578359,-117.064477,455.310384
7080.000000,33.578478,-117.064105,508.546226,33.578391,-117.064264,561.344051,33.578369,-117.064249,456.882064,6.905419,1.626795,33.578359,-117.064477,455.310987
7095.000000,33.578477,-117.064105,508.722995,33.578390,-117.064264,561.469353,33.578369,-117.064249,456.882668,6.907454,1.626367,33.578359,-117.064477,455.311591
7110.000000,33.578476,-117.064105,508.901105,33.578390,-117.064264,561.597160,33.578369,-117.064249,456.883271,6.909519,1.625939,33.578359,-117.064477,455.312194
7125.000000,33.578476,-117.064105,509.074860,33.578389,-117.064265,561.718088,33.578369,-117.064249,456.883874,6.911705,1.625512,33.578359,-117.064477,455.312797
7140.000000,33.578475,-117.064105,509.250049,33.578388,-117.064265,561.841671,33.578369,-117.064249,456.884478,6.913900,1.625084,33.578359,-117.064477,455.313401
7155.000000,33.578475,-117.064105,509.419367,33.578387,-117.064265,561.955871,33.578369,-117.064249,456.885081,6.916165,1.624656,33.578359,-117.064477,455.314004
7170.000000,33.578474,-117.064105,509.589423,33.578386,-117.064266,562.071606,33.578369,-117.064249,456.885684,6.918495,1.624229,33.578359,-117.064477,455.314607
7185.000000,33.578473,-117.064105,509.756597,33.578385,-117.064266,562.182901,33.578369,-117.064249,456.886288,6.920872,1.623801,33.578359,-117.064477,455.315211
7200.000000,33.578473,-117.064105,509.916511,33.578384,-117.064266,562.282502,33.578369,-117.064249,456.886891,6.923152,1.623374,33.578358,-117.064477,455.315814
7215.000000,33.578472,-117.064105,510.077935,33.578383,-117.064267,562.384966,33.578369,-117.064249,456.887494,6.925586,1.622946,33.578358,-117.064477,455.316417
7230.000000,33.578472,-117.064105,510.235637,33.578382,-117.064267,562.481582,33.578369,-117.064249,456.888097,6.927907,1.622519,33.578358,-117.064477,455.317021
7245.000000,33.578471,-117.064105,510.389815,33.578381,-117.064268,562.572672,33.578369,-117.064249,456.888701,6.930077,1.622092,33.578358,-117.064477,455.317624
7260.000000,33.578470,-117.064105,510.538881,33.578380,-117.064268,562.655692,33.578369,-117.064249,456.889304,6.932219,1.621664,33.578358,-117.064477,455.318227
7275.000000,33.578470,-117.064105,510.691551,33.578379,-117.064268,562.745086,33.578369,-117.064249,456.889907,6.934662,1.621237,33.578358,-117.064477,455.318831
7290.000000,33.578469,-117.064105,510.838968,33.578378,-117.064269,562.826165,33.578369,-117.064249,456.890511,6.937023,1.620810,33.578358,-117.064477,455.319434
7305.000000,33.578468,-117.064105,510.985498,33.578377,-117.064269,562.906211,33.578369,-117.064249,456.891114,6.939582,1.620382,33.578358,-117.064477,455.320037
7320.000000,33.578468,-117.064105,511.128493,33.578375,-117.064269,562.980806,33.578369,-117.064249,456.891717,6.942122,1.619955,33.578358,-117.064477,455.320641
7335.000000,33.578467,-117.064105,511.267748,33.578374,-117.064270,563.049631,33.578369,-117.064249,456.892321,6.944649,1.619528,33.578358,-117.064477,455.321244
7350.000000,33.578466,-117.064105,511.405231,33.578373,-117.064270,563.115952,33.578369,-117.064249,456.892924,6.947250,1.619101,33.578358,-117.064477,455.321847
7365.000000,33.578466,-117.064106,511.542171,33.578372,-117.064270,563.181685,33.578369,-117.064249,456.893527,6.949649,1.618674,33.578358,-117.064477,455.322451
7380.000000,33.578465,-117.064106,511.673209,33.578371,-117.064271,563.238167,33.578369,-117.064249,456.894131,6.952116,1.618247,33.578358,-117.064477,455.323054
7395.000000,33.578464,-117.064106,511.800252,33.578370,-117.064271,563.288484,33.578369,-117.064249,456.894734,6.954512,1.617820,33.578358,-117.064477,455.323657
7410.000000,33.578464,-117.064106,511.925603,33.578369,-117.064272,563.336490,33.578369,-117.064249,456.895337,6.957052,1.617393,33.578358,-117.064477,455.324261
7425.000000,33.578463,-117.064106,512.050063,33.578368,-117.064272,563.383425,33.578369,-117.064249,456.895941,6.959543,1.616966,33.578358,-117.064477,455.324864
7440.000000,33.578462,-117.064106,512.172237,33.578367,-117.064273,563.427046,33.578369,-117.064249,456.896544,6.962069,1.616539,33.578358,-117.064477,455.325467
7455.000000,33.578462,-117.064106,512.292201,33.578365,-117.064273,563.467465,33.578369,-117.064249,456.897147,6.964574,1.616112,33.578358,-117.064477,455.326071
7470.000000,33.578461,-117.064106,512.406430,33.578364,-117.064273,563.498958,33.578369,-117.064249,456.897751,6.967090,1.615685,33.578358,-117.064477,455.326674
7485.000000,33.578460,-117.064106,512.521884,33.578363,-117.064274,563.532893,33.578369,-117.064249,456.898354,6.969673,1.615259,33.578358,-117.064477,455.327277
7500.000000,33.578459,-117.064106,512.636584,33.578362,-117.064274,563.566025,33.578369,-117.064249,456.898957,6.972266,1.614832,33.578358,-117.064477,455.327881
7515.000000,33.578459,-117.064106,512.750557,33.578361,-117.064275,563.598395,33.578369,-117.064249,456.899561,6.974868,1.614405,33.578358,-117.064477,455.328484
7530.000000,33.578458,-117.064106,512.861446,33.578360,-117.064275,563.626156,33.578369,-117.064249,456.900164,6.977422,1.613979,33.578358,-117.064477,455.329087
7545.000000,33.578457,-117.064107,512.969834,33.578358,-117.064275,563.650319,33.578369,-117.064249,456.900767,6.980090,1.613552,33.578358,-117.064477,455.329691
7560.000000,33.578456,-117.064107,513.071520,33.578357,-117.064276,563.664010,33.578369,-117.064249,456.901371,6.982683,1.613125,33.578358,-117.064477,455.330294
7575.000000,33.578456,-117.064107,513.170193,33.578356,-117.064276,563.673260,33.578368,-117.064249,456.901974,6.985265,1.612699,33.578358,-117.064477,455.330897
7590.000000,33.578455,-117.064107,513.267168,33.578355,-117.064277,563.680205,33.578368,-117.064249,456.902577,6.987829,1.612272,33.578358,-117.064477,455.331501
7605.000000,33.578454,-117.064107,513.359498,33.578354,-117.064277,563.680078,33.578368,-117.064249,456.903181,6.990381,1.611846,33.578358,-117.064477,455.332104
7620.000000,33.578453,-117.064107,513.532341,33.578352,-117.064278,563.811802,33.578368,-117.064249,456.903784,6.996061,1.611419,33.578358,-117.064477,455.332707
7635.000000,33.578452,-117.064108,513.703284,33.578351,-117.064279,563.940671,33.578368,-117.064249,456.904387,7.001783,1.610993,33.578358,-117.064477,455.333311
7650.000000,33.578451,-117.064108,513.871105,33.578349,-117.064280,564.064748,33.578368,-117.064249,456.904991,7.007643,1.610567,33.578358,-117.064477,455.333914
7665.000000,33.578450,-117.064108,514.036020,33.578348,-117.064281,564.184319,33.578368,-117.064249,456.905594,7.013430,1.610140,33.578358,-117.064477,455.334517
7680.000000,33.578450,-117.064109,514.199551,33.578347,-117.064281,564.301873,33.578368,-117.064249,456.906197,7.019194,1.609714,33.578358,-117.064477,455.335121
7695.000000,33.578449,-117.064109,514.359571,33.578345,-117.064282,564.413975,33.578368,-117.064249,456.906801,7.024916,1.609288,33.578358,-117.064477,455.335724
7710.000000,33.578448,-117.064110,514.518611,33.578344,-117.064283,564.524744,33.578368,-117.064249,456.907404,7.030676,1.608862,33.578358,-117.064477,455.336327
7725.000000,33.578447,-117.064110,514.676555,33.578342,-117.064284,564.634000,33.578368,-117.064249,456.908007,7.036484,1.608435,33.578358,-117.064477,455.336931
7740.000000,33.578446,-117.064110,514.829549,33.578341,-117.064285,564.735497,33.578368,-117.064249,456.908611,7.042222,1.608009,33.578358,-117.064477,455.337534
7755.000000,33.578445,-117.064111,514.981712,33.578340,-117.064285,564.835915,33.578368,-117.064249,456.909214,7.047970,1.607583,33.578358,-117.064477,455.338137
7770.000000,33.578444,-117.064111,515.131445,33.578338,-117.064286,564.932657,33.578368,-117.064249,456.909817,7.053667,1.607157,33.578358,-117.064477,455.338741
7785.000000,33.578443,-117.064111,515.280085,33.578337,-117.064287,565.027905,33.578368,-117.064249,456.910421,7.059376,1.606731,33.578358,-117.064477,455.339344
7800.000000,33.578442,-117.064112,515.423020,33.578335,-117.064288,565.114184,33.578368,-117.064249,456.911024,7.064897,1.606305,33.578358,-117.064477,455.339947
7815.000000,33.578441,-117.064112,515.562026,33.578334,-117.064289,565.194435,33.578368,-117.064249,456.911627,7.070438,1.605879,33.578358,-117.064477,455.340551
7830.000000,33.578440,-117.064112,515.699378,33.578332,-117.064290,565.272323,33.578368,-117.064249,456.912231,7.076002,1.605453,33.578358,-117.064477,455.341154
7845.000000,33.578439,-117.064113,515.833834,33.578331,-117.064290,565.345835,33.578368,-117.064249,456.912834,7.081502,1.605027,33.578358,-117.064477,455.341757
7860.000000,33.578438,-117.064113,515.966266,33.578330,-117.064291,565.416414,33.578368,-117.064249,456.913437,7.087054,1.604602,33.578358,-117.064477,455.342361
7875.000000,33.578438,-117.064113,516.095566,33.578328,-117.064292,565.482262,33.578368,-117.064249,456.914041,7.092563,1.604176,33.578358,-117.064477,455.342964
7890.000000,33.578437,-117.064114,516.226475,33.578327,-117.064293,565.550994,33.578368,-117.064249,456.914644,7.098074,1.603750,33.578358,-117.064477,455.343567
7905.000000,33.578436,-117.064114,516.354124,33.578325,-117.064294,565.614798,33.578368,-117.064249,456.915247,7.103547,1.603324,33.578358,-117.064477,455.344171
7920.000000,33.578435,-117.064114,516.480505,33.578324,-117.064294,565.676874,33.578368,-117.064249,456.915851,7.108995,1.602899,33.578358,-117.064477,455.344774
7935.000000,33.578434,-117.064115,516.601290,33.578322,-117.064295,565.730281,33.578368,-117.064249,456.916454,7.114350,1.602473,33.578358,-117.064477,455.345377
7950.000000,33.578433,-117.064115,516.719041,33.578321,-117.064296,565.779172,33.578368,-117.064249,456.917057,7.119720,1.602048,33.578358,-117.064477,455.345980
7965.000000,33.578432,-117.064116,516.834274,33.578319,-117.064297,565.824360,33.578368,-117.064249,456.917661,7.125052,1.601622,33.578358,-117.064477,455.346584
7980.000000,33.578431,-117.064116,516.946759,33.578318,-117.064298,565.865504,33.578368,-117.064249,456.918264,7.130402,1.601196,33.578357,-117.064477,455.347187
7995.000000,33.578430,-117.064116,517.056802,33.578316,-117.064298,565.903077,33.578368,-117.064249,456.918867,7.135694,1.600771,33.578357,-117.064477,455.347790
8010.000000,33.578429,-117.064117,517.163277,33.578315,-117.064299,565.935311,33.578368,-117.064250,456.919471,7.140998,1.600346,33.578357,-117.064477,455.348394
8025.000000,33.578428,-117.064117,517.269868,33.578313,-117.064300,565.968088,33.578368,-117.064250,456.920074,7.146303,1.599920,33.578357,-117.064477,455.348997
8040.000000,33.578427,-117.064118,517.373487,33.578312,-117.064301,565.996455,33.578368,-117.064250,456.920677,7.151518,1.599495,33.578357,-117.064477,455.349600
8055.000000,33.578426,-117.064118,517.474676,33.578310,-117.064302,566.021330,33.578368,-117.064250,456.921281,7.156783,1.599069,33.578357,-117.064477,455.350204
8070.000000,33.578425,-117.064118,517.574440,33.578309,-117.064303,566.044300,33.578368,-117.064250,456.921884,7.162042,1.598644,33.578357,-117.064477,455.350807
8085.000000,33.578424,-117.064119,517.670503,33.578307,-117.064303,566.061753,33.578368,-117.064250,456.922487,7.167309,1.598219,33.578357,-117.064477,455.351410
8100.000000,33.578423,-117.064119,517.763800,33.578306,-117.064304,566.075166,33.578368,-117.064250,456.923091,7.172515,1.597794,33.578357,-117.064477,455.352014
8115.000000,33.578422,-117.064119,517.854632,33.578304,-117.064305,566.085036,33.578368,-117.064250,456.923694,7.177700,1.597369,33.578357,-117.064477,455.352617
8130.000000,33.578421,-117.064120,517.941660,33.578303,-117.064306,566.089225,33.578368,-117.064250,456.924297,7.182793,1.596943,33.578357,-117.064477,455.353220
8145.000000,33.578420,-117.064120,518.027228,33.578301,-117.064307,566.091472,33.578368,-117.064250,456.924901,7.187833,1.596518,33.578357,-117.064477,455.353824
8160.000000,33.578419,-117.064121,518.111151,33.578300,-117.064307,566.091502,33.578368,-117.064250,456.925504,7.192865,1.596093,33.578357,-117.064477,455.354427
8175.000000,33.578418,-117.064121,518.192564,33.578298,-117.064308,566.087937,33.578368,-117.064250,456.926107,7.197853,1.595668,33.578357,-117.064477,455.355030
8190.000000,33.578417,-117.064121,518.269510,33.578297,-117.064309,566.077671,33.578368,-117.064250,456.926711,7.202751,1.595243,33.578357,-117.064477,455.355634
8205.000000,33.578416,-117.064122,518.341217,33.578295,-117.064310,566.059497,33.578368,-117.064250,456.927314,7.207564,1.594818,33.578357,-117.064477,455.356237
8220.000000,33.578415,-117.064122,518.413660,33.578294,-117.064311,566.042940,33.578368,-117.064250,456.927917,7.212480,1.594394,33.578357,-117.064477,455.356840
8235.000000,33.578414,-117.064123,518.483462,33.578292,-117.064312,566.022613,33.578368,-117.064250,456.928521,7.217360,1.593969,33.578357,-117.064477,455.357444
8250.000000,33.578413,-117.064123,518.550733,33.578291,-117.064312,565.998704,33.578368,-117.064250,456.929124,7.222223,1.593544,33.578357,-117.064477,455.358047
8265.000000,33.578412,-117.064124,518.614739,33.578289,-117.064313,565.970059,33.578368,-117.064250,456.929727,7.227065,1.593119,33.578357,-117.064477,455.358650
8280.000000,33.578411,-117.064124,518.674389,33.578288,-117.064314,565.934923,33.578368,-117.064250,456.930331,7.231755,1.592694,33.578357,-117.064477,455.359254
8295.000000,33.578410,-117.064124,518.732062,33.578286,-117.064315,565.897125,33.578368,-117.064250,456.930934,7.236493,1.592270,33.578357,-117.064477,455.359857
8310.000000,33.578409,-117.064125,518.787123,33.578285,-117.064316,565.855631,33.578368,-117.064250,456.931537,7.241156,1.591845,33.578357,-117.064477,455.360460
8325.000000,33.578408,-117.064125,518.838112,33.578283,-117.064317,565.808181,33.578368,-117.064250,456.932141,7.245866,1.591420,33.578357,-117.064477,455.361064
8340.000000,33.578407,-117.064126,518.884399,33.578282,-117.064317,565.753772,33.578368,-117.064250,456.932744,7.250535,1.590996,33.578357,-117.064477,455.361667
8355.000000,33.578405,-117.064126,518.928514,33.578280,-117.064318,565.696343,33.578368,-117.064250,456.933347,7.254984,1.590571,33.578357,-117.064477,455.362270
8370.000000,33.578404,-117.064126,518.971217,33.578279,-117.064319,565.637170,33.578367,-117.064250,456.933951,7.259458,1.590147,33.578357,-117.064477,455.362874
8385.000000,33.578403,-117.064127,519.008189,33.578277,-117.064320,565.569471,33.578367,-117.064250,456.934554,7.263985,1.589722,33.578357,-117.064477,455.363477
8400.000000,33.578402,-117.064127,519.043337,33.578276,-117.064321,565.499364,33.578367,-117.064250,456.935157,7.268427,1.589298,33.578357,-117.064477,455.364080
8415.000000,33.578401,-117.064128,519.076867,33.578274,-117.064322,565.427205,33.578367,-117.064250,456.935761,7.272894,1.588873,33.578357,-117.064477,455.364684
8430.000000,33.578400,-117.064128,519.109405,33.578273,-117.064323,565.353969,33.578367,-117.064250,456.936364,7.277353,1.588449,33.578357,-117.064477,455.365287
8445.000000,33.578399,-117.064129,519.138624,33.578271,-117.064323,565.275966,33.578367,-117.064250,456.936967,7.281650,1.588025,33.578357,-117.064477,455.365890
8460.000000,33.578398,-117.064129,519.163989,33.578270,-117.064324,565.192390,33.578367,-117.064250,456.937571,7.285881,1.587601,33.578357,-117.064477,455.366494
8475.000000,33.578397,-117.064130,519.188467,33.578268,-117.064325,565.107937,33.578367,-117.064250,456.938174,7.290170,1.587176,33.578357,-117.064477,455.367097
8490.000000,33.578396,-117.064130,519.211225,33.578267,-117.064326,565.021273,33.578367,-117.064250,456.938777,7.294417,1.586752,33.578357,-117.064477,455.367700
8505.000000,33.578395,-117.064130,519.229612,33.578265,-117.064327,564.928234,33.578367,-117.064250,456.939381,7.298552,1.586328,33.578357,-117.064477,455.368304
8520.000000,33.578394,-117.064131,519.246307,33.578263,-117.064328,564.833026,33.578367,-117.064250,456.939984,7.302592,1.585904,33.578357,-117.064477,455.368907
8535.000000,33.578393,-117.064131,519.259088,33.578262,-117.064329,564.732203,33.578367,-117.064250,456.940587,7.306625,1.585480,33.578357,-117.064477,455.369510
8550.000000,33.578392,-117.064132,519.269255,33.578260,-117.064330,564.627817,33.578367,-117.064250,456.941191,7.310692,1.585056,33.578357,-117.064477,455.370114
8565.000000,33.578391,-117.064132,519.275377,33.578259,-117.064331,564.517608,33.578367,-117.064250,456.941794,7.314679,1.584632,33.578357,-117.064477,455.370717
8580.000000,33.578389,-117.064133,519.279906,33.578257,-117.064331,564.405406,33.578367,-117.064250,456.942397,7.318557,1.584208,33.578357,-117.064477,455.371320
8595.000000,33.578388,-117.064133,519.279874,33.578256,-117.064332,564.286590,33.578367,-117.064250,456.943001,7.322348,1.583784,33.578357,-117.064477,455.371924
8610.000000,33.578387,-117.064134,519.278860,33.578254,-117.064333,564.166755,33.578367,-117.064250,456.943604,7.326070,1.583360,33.578357,-117.064477,455.372527
8625.000000,33.578386,-117.064134,519.275127,33.578252,-117.064334,564.043224,33.578367,-117.064250,456.944207,7.329826,1.582936,33.578357,-117.064477,455.373130
8640.000000,33.578385,-117.064135,519.267679,33.578251,-117.064335,563.914416,33.578367,-117.064250,456.944811,7.333487,1.582513,33.578357,-117.064477,455.373734
8655.000000,33.578384,-117.064135,519.256641,33.578249,-117.064336,563.780562,33.578367,-117.064250,456.945414,7.337147,1.582089,33.578357,-117.064477,455.374337
8670.000000,33.578383,-117.064136,519.246141,33.578248,-117.064337,563.648082,33.578367,-117.064250,456.946017,7.340775,1.581665,33.578357,-117.064477,455.374940
8685.000000,33.578382,-117.064136,519.231860,33.578246,-117.064338,563.510265,33.578367,-117.064250,456.946621,7.344407,1.581241,33.578357,-117.064477,455.375544
8700.000000,33.578381,-117.064137,519.213970,33.578245,-117.064339,563.367338,33.578367,-117.064250,456.947224,7.347858,1.580818,33.578357,-117.064477,455.376147
8715.000000,33.578380,-117.064137,519.192995,33.578243,-117.064340,563.220186,33.578367,-117.064250,456.947827,7.351350,1.580394,33.578357,-117.064477,455.376750
8730.000000,33.578379,-117.064138,519.168887,33.578242,-117.064341,563.068709,33.578367,-117.064250,456.948431,7.354776,1.579971,33.578357,-117.064477,455.377354
8745.000000,33.578377,-117.064139,519.142577,33.578240,-117.064342,562.914359,33.578367,-117.064250,456.949034,7.358141,1.579547,33.578357,-117.064477,455.377957
8760.000000,33.578376,-117.064139,519.114022,33.578238,-117.064343,562.757082,33.578367,-117.064250,456.949637,7.361463,1.579124,33.578357,-117.064477,455.378560
8775.000000,33.578375,-117.064140,519.081980,33.578237,-117.064344,562.594950,33.578367,-117.064250,456.950241,7.364728,1.578700,33.578356,-117.064477,455.379164
8790.000000,33.578374,-117.064140,519.045237,33.578235,-117.064345,562.426113,33.578367,-117.064250,456.950844,7.368018,1.578277,33.578356,-117.064477,455.379767
8805.000000,33.578373,-117.064141,519.009343,33.578234,-117.064346,562.259143,33.578367,-117.064250,456.951447,7.371210,1.577854,33.578356,-117.064477,455.380370
8820.000000,33.578372,-117.064141,518.969002,33.578232,-117.064347,562.085849,33.578367,-117.064250,456.952051,7.374347,1.577430,33.578356,-117.064477,455.380974
8835.000000,33.578371,-117.064142,518.926087,33.578231,-117.064348,561.909135,33.578367,-117.064250,456.952654,7.377409,1.577007,33.578356,-117.064477,455.381577
8850.000000,33.578370,-117.064142,518.880279,33.578229,-117.064349,561.728539,33.578367,-117.064250,456.953257,7.380500,1.576584,33.578356,-117.064477,455.382180
8865.000000,33.578369,-117.064143,518.835631,33.578227,-117.064349,561.550324,33.578367,-117.064250,456.953861,7.383605,1.576161,33.578356,-117.064477,455.382784
8880.000000,33.578367,-117.064143,518.785301,33.578226,-117.064350,561.363878,33.578367,-117.064250,456.954464,7.386569,1.575737,33.578356,-117.064477,455.383387
8895.000000,33.578366,-117.064144,518.731907,33.578224,-117.064351,561.173290,33.578367,-117.064250,456.955067,7.389523,1.575314,33.578356,-117.064477,455.383990
8910.000000,33.578365,-117.064145,518.677544,33.578223,-117.064352,560.981783,33.578367,-117.064250,456.955671,7.392409,1.574891,33.578356,-117.064477,455.384594
8925.000000,33.578364,-117.064145,518.618273,33.578221,-117.064353,560.783275,33.578367,-117.064250,456.956274,7.395194,1.574468,33.578356,-117.064477,455.385197
8940.000000,33.578363,-117.064146,518.558858,33.578220,-117.064354,560.585133,33.578367,-117.064250,456.956877,7.397935,1.574045,33.578356,-117.064477,455.385800
8955.000000,33.578362,-117.064146,518.493763,33.578218,-117.064356,560.378832,33.578367,-117.064250,456.957481,7.400646,1.573622,33.578356,-117.064477,455.386404
8970.000000,33.578361,-117.064147,518.427144,33.578217,-117.064357,560.170778,33.578367,-117.064250,456.958084,7.403307,1.573199,33.578356,-117.064477,455.387007
8985.000000,33.578360,-117.064147,518.358457,33.578215,-117.064358,559.960132,33.578367,-117.064250,456.958687,7.405906,1.572777,33.578356,-117.064477,455.387610
9000.000000,33.578358,-117.064148,518.287778,33.578213,-117.064359,559.747042,33.578367,-117.064250,456.959291,7.408557,1.572354,33.578356,-117.064477,455.388214
9015.000000,33.578357,-117.064149,518.213117,33.578212,-117.064360,559.528398,33.578367,-117.064250,456.959894,7.411038,1.571931,33.578356,-117.064477,455.388817
9030.000000,33.578356,-117.064149,518.135747,33.578210,-117.064361,559.306190,33.578367,-117.064250,456.960497,7.413458,1.571508,33.578356,-117.064477,455.389420
9045.000000,33.578355,-117.064150,518.053675,33.578209,-117.064362,559.077359,33.578367,-117.064250,456.961101,7.415793,1.571086,33.578356,-117.064477,455.390024
9060.000000,33.578354,-117.064151,517.971610,33.578207,-117.064363,558.849154,33.578367,-117.064250,456.961704,7.418101,1.570663,33.578356,-117.064477,455.390627
9075.000000,33.578353,-117.064151,517.888162,33.578206,-117.064364,558.619435,33.578367,-117.064250,456.962307,7.420365,1.570240,33.578356,-117.064477,455.391230
9090.000000,33.578352,-117.064152,517.798984,33.578204,-117.064365,558.381528,33.578367,-117.064250,456.962911,7.422532,1.569818,33.578356,-117.064477,455.391834
9105.000000,33.578351,-117.064152,517.706899,33.578202,-117.064366,558.139783,33.578367,-117.064250,456.963514,7.424655,1.569395,33.578356,-117.064477,455.392437
9120.000000,33.578349,-117.064153,517.611355,33.578201,-117.064367,557.893358,33.578367,-117.064250,456.964117,7.426717,1.568973,33.578356,-117.064477,455.393040
9135.000000,33.578348,-117.064154,517.510912,33.578199,-117.064368,557.640042,33.578367,-117.064250,456.964721,7.428674,1.568550,33.578356,-117.064477,455.393644
9150.000000,33.578347,-117.064154,517.411052,33.578198,-117.064369,557.388255,33.578367,-117.064250,456.965324,7.430614,1.568128,33.578356,-117.064477,455.394247
9165.000000,33.578346,-117.064155,517.310069,33.578196,-117.064370,557.135380,33.578366,-117.064250,456.965927,7.432528,1.567705,33.578356,-117.064477,455.394850
9180.000000,33.578345,-117.064156,517.202329,33.578195,-117.064371,556.872762,33.578366,-117.064250,456.966530,7.434217,1.567283,33.578356,-117.064477,455.395454
9195.000000,33.578344,-117.064156,517.094227,33.578193,-117.064372,556.610242,33.578366,-117.064250,456.967134,7.435925,1.566861,33.578356,-117.064477,455.396057
9210.000000,33.578343,-117.064157,516.981884,33.578192,-117.064373,556.341876,33.578366,-117.064250,456.967737,7.437579,1.566439,33.578356,-117.064477,455.396660
9225.000000,33.578341,-117.064158,516.867732,33.578190,-117.064375,556.071387,33.578366,-117.064250,456.968340,7.439181,1.566016,33.578356,-117.064477,455.397264
9240.000000,33.578340,-117.064158,516.750986,33.578189,-117.064376,555.797578,33.578366,-117.064250,456.968944,7.440734,1.565594,33.578356,-117.064477,455.397867
9255.000000,33.578339,-117.064159,516.629206,33.578187,-117.064377,555.516742,33.578366,-117.064250,456.969547,7.442276,1.565172,33.578356,-117.064477,455.398470
9270.000000,33.578338,-117.064160,516.507222,33.578186,-117.064378,555.236233,33.578366,-117.064250,456.970150,7.443731,1.564750,33.578356,-117.064477,455.399074
9285.000000,33.578337,-117.064160,516.380904,33.578184,-117.064379,554.949756,33.578366,-117.064250,456.970754,7.445089,1.564328,33.578356,-117.064477,455.399677
9300.000000,33.578336,-117.064161,516.252124,33.578182,-117.064380,554.660189,33.578366,-117.064250,456.971357,7.446443,1.563906,33.578356,-117.064477,455.400280
9315.000000,33.578335,-117.064162,516.124340,33.578181,-117.064381,554.372806,33.578366,-117.064250,456.971960,7.447828,1.563484,33.578356,-117.064477,455.400884
9330.000000,33.578334,-117.064162,515.993511,33.578179,-117.064382,554.081416,33.578366,-117.064250,456.972564,7.449078,1.563062,33.578356,-117.064477,455.401487
9345.000000,33.578332,-117.064163,515.859889,33.578178,-117.064384,553.786420,33.578366,-117.064250,456.973167,7.450248,1.562640,33.578356,-117.064477,455.402090
9360.000000,33.578331,-117.064164,515.721929,33.578176,-117.064385,553.485502,33.578366,-117.064250,456.973770,7.451464,1.562218,33.578356,-117.064477,455.402694
9375.000000,33.578330,-117.064164,515.580332,33.578175,-117.064386,553.179703,33.578366,-117.064250,456.974374,7.452579,1.561797,33.578356,-117.064477,455.403297
