t_gps,raw_lat,raw_lon,raw_h,kf_lat,kf_lon,kf_h,vx,vy,vz,sqrt_P00,sqrt_P11,sqrt_P22
47610.000000,33.578365,-117.064257,480.000399,33.578344,-117.064306,473.067557,-0.000312,-0.000288,0.000071,2.352431,2.352431,2.352431
47625.000000,33.578361,-117.064259,479.852115,33.578344,-117.064305,473.085181,-0.000312,-0.000288,0.000072,2.351505,2.351505,2.351505
47640.000000,33.578355,-117.064262,478.412466,33.578344,-117.064305,473.100191,-0.000312,-0.000288,0.000072,2.350584,2.350584,2.350584
47655.000000,33.578355,-117.064259,479.009237,33.578344,-117.064305,473.116221,-0.000312,-0.000289,0.000072,2.349667,2.349667,2.349667
47670.000000,33.578355,-117.064258,479.416803,33.578344,-117.064305,473.132908,-0.000312,-0.000289,0.000073,2.348758,2.348758,2.348758
47685.000000,33.578351,-117.064259,479.331711,33.578344,-117.064305,473.149360,-0.000312,-0.000289,0.000073,2.347860,2.347860,2.347860
47700.000000,33.578350,-117.064260,479.589904,33.578344,-117.064305,473.166189,-0.000312,-0.000290,0.000073,2.346972,2.346972,2.346972
47715.000000,33.578345,-117.064260,479.083048,33.578344,-117.064305,473.182027,-0.000312,-0.000290,0.000073,2.346100,2.346100,2.346100
47730.000000,33.578344,-117.064259,479.529458,33.578344,-117.064305,473.198634,-0.000311,-0.000290,0.000073,2.345225,2.345225,2.345225
47745.000000,33.578339,-117.064259,478.674193,33.578344,-117.064305,473.213663,-0.000311,-0.000291,0.000074,2.344365,2.344365,2.344365
47760.000000,33.578337,-117.064258,478.725399,33.578344,-117.064305,473.228712,-0.000311,-0.000291,0.000074,2.343515,2.343515,2.343515
47775.000000,33.578340,-117.064258,479.267087,33.578344,-117.064305,473.244706,-0.000311,-0.000292,0.000074,2.342657,2.342657,2.342657
47790.000000,33.578334,-117.064258,478.953308,33.578344,-117.064305,473.260077,-0.000311,-0.000292,0.000074,2.341812,2.341812,2.341812
47805.000000,33.578329,-117.064259,478.279904,33.578344,-117.064305,473.274249,-0.000311,-0.000292,0.000074,2.340973,2.340973,2.340973
47820.000000,33.578328,-117.064257,478.301327,33.578344,-117.064305,473.288414,-0.000311,-0.000293,0.000074,2.340140,2.340140,2.340140
47835.000000,33.578325,-117.064257,477.868496,33.578344,-117.064305,473.301734,-0.000311,-0.000293,0.000074,2.339330,2.339330,2.339330
47850.000000,33.578326,-117.064256,478.711095,33.578344,-117.064305,473.316478,-0.000311,-0.000293,0.000074,2.338513,2.338513,2.338513
47865.000000,33.578322,-117.064258,478.335871,33.578344,-117.064305,473.330574,-0.000311,-0.000294,0.000074,2.337695,2.337695,2.337695
47880.000000,33.578317,-117.064257,478.014161,33.578344,-117.064304,473.344069,-0.000311,-0.000294,0.000074,2.336888,2.336888,2.336888
47895.000000,33.578314,-117.064258,477.633660,33.578344,-117.064304,473.356920,-0.000311,-0.000295,0.000074,2.336076,2.336076,2.336076
47910.000000,33.578313,-117.064256,477.969687,33.578343,-117.064304,473.370242,-0.000310,-0.000295,0.000074,2.335284,2.335284,2.335284
47925.000000,33.578309,-117.064257,477.519688,33.578343,-117.064304,473.382807,-0.000310,-0.000295,0.000074,2.334489,2.334489,2.334489
47940.000000,33.578307,-117.064256,477.799447,33.578343,-117.064304,473.395799,-0.000310,-0.000296,0.000074,2.333699,2.333699,2.333699
47955.000000,33.578302,-117.064256,477.777854,33.578343,-117.064304,473.408680,-0.000310,-0.000296,0.000074,2.332925,2.332925,2.332925
47970.000000,33.578302,-117.064255,478.296328,33.578343,-117.064304,473.422402,-0.000310,-0.000297,0.000074,2.332149,2.332149,2.332149
47985.000000,33.578300,-117.064257,477.980710,33.578343,-117.064304,473.435556,-0.000310,-0.000297,0.000074,2.331381,2.331381,2.331381
48000.000000,33.578292,-117.064257,477.231322,33.578343,-117.064304,473.447415,-0.000310,-0.000297,0.000074,2.330627,2.330627,2.330627
48015.000000,33.578290,-117.064258,476.323436,33.578343,-117.064304,473.457811,-0.000310,-0.000298,0.000074,2.329859,2.329859,2.329859
48030.000000,33.578291,-117.064258,477.072771,33.578343,-117.064304,473.469380,-0.000310,-0.000298,0.000073,2.329105,2.329105,2.329105
48045.000000,33.578289,-117.064256,477.149681,33.578343,-117.064304,473.481024,-0.000310,-0.000299,0.000073,2.328362,2.328362,2.328362
48060.000000,33.578284,-117.064257,476.867856,33.578342,-117.064304,473.492187,-0.000310,-0.000299,0.000073,2.327622,2.327622,2.327622
48075.000000,33.578282,-117.064258,476.524812,33.578342,-117.064304,473.502786,-0.000310,-0.000299,0.000073,2.326878,2.326878,2.326878
48090.000000,33.578281,-117.064253,477.121485,33.578342,-117.064304,473.514266,-0.000310,-0.000300,0.000073,2.326158,2.326158,2.326158
48105.000000,33.578280,-117.064254,477.056483,33.578342,-117.064304,473.525622,-0.000310,-0.000300,0.000073,2.325439,2.325439,2.325439
48120.000000,33.578273,-117.064257,476.162048,33.578342,-117.064304,473.535563,-0.000310,-0.000301,0.000072,2.324707,2.324707,2.324707
48135.000000,33.578270,-117.064256,475.850582,33.578342,-117.064304,473.544961,-0.000310,-0.000301,0.000072,2.323988,2.323988,2.323988
48150.000000,33.578266,-117.064257,475.534733,33.578342,-117.064304,473.553841,-0.000310,-0.000301,0.000072,2.323268,2.323268,2.323268
48165.000000,33.578261,-117.064258,475.168953,33.578342,-117.064303,473.562128,-0.000309,-0.000302,0.000071,2.322545,2.322545,2.322545
48180.000000,33.578264,-117.064255,476.564459,33.578341,-117.064303,473.572605,-0.000309,-0.000302,0.000071,2.321836,2.321836,2.321836
48195.000000,33.578261,-117.064255,476.143555,33.578341,-117.064303,473.582373,-0.000309,-0.000303,0.000071,2.321137,2.321137,2.321137
48210.000000,33.578257,-117.064255,476.071581,33.578341,-117.064303,473.592007,-0.000309,-0.000303,0.000070,2.320442,2.320442,2.320442
48225.000000,33.578445,-117.064306,503.783531,33.578341,-117.064303,473.637456,-0.000310,-0.000304,0.000072,2.320050,2.320050,2.320050
48240.000000,33.578444,-117.064309,503.471744,33.578341,-117.064303,473.681908,-0.000310,-0.000305,0.000073,2.319680,2.319680,2.319680
48255.000000,33.578441,-117.064308,503.965035,33.578341,-117.064303,473.726525,-0.000311,-0.000305,0.000074,2.319326,2.319326,2.319326
48270.000000,33.578441,-117.064306,504.465668,33.578342,-117.064303,473.771206,-0.000311,-0.000306,0.000075,2.318992,2.318992,2.318992
48285.000000,33.578440,-117.064306,504.151772,33.578342,-117.064303,473.815397,-0.000311,-0.000307,0.000076,2.318660,2.318660,2.318660
48300.000000,33.578439,-117.064306,504.367154,33.578342,-117.064303,473.859519,-0.000312,-0.000307,0.000077,2.318339,2.318339,2.318339
48315.000000,33.578438,-117.064306,504.487443,33.578342,-117.064303,473.903717,-0.000312,-0.000308,0.000078,2.318019,2.318019,2.318019
48330.000000,33.578436,-117.064307,504.259352,33.578342,-117.064304,473.947342,-0.000312,-0.000309,0.000079,2.317709,2.317709,2.317709
48345.000000,33.578435,-117.064308,504.490790,33.578342,-117.064304,473.991060,-0.000313,-0.000309,0.000080,2.317404,2.317404,2.317404
48360.000000,33.578433,-117.064309,504.307372,33.578342,-117.064304,474.033942,-0.000313,-0.000310,0.000081,2.317121,2.317121,2.317121
48375.000000,33.578435,-117.064309,504.484891,33.578342,-117.064304,474.076761,-0.000313,-0.000311,0.000082,2.316847,2.316847,2.316847
48390.000000,33.578433,-117.064311,504.729766,33.578342,-117.064304,474.119864,-0.000314,-0.000311,0.000083,2.316572,2.316572,2.316572
48405.000000,33.578430,-117.064310,504.815893,33.578342,-117.064304,474.162603,-0.000314,-0.000312,0.000084,2.316313,2.316313,2.316313
48420.000000,33.578429,-117.064311,504.832324,33.578342,-117.064304,474.205183,-0.000315,-0.000313,0.000085,2.316059,2.316059,2.316059
48435.000000,33.578430,-117.064309,504.942717,33.578343,-117.064304,474.247588,-0.000315,-0.000314,0.000086,2.315815,2.315815,2.315815
48450.000000,33.578428,-117.064310,504.885538,33.578343,-117.064304,474.289589,-0.000315,-0.000314,0.000087,2.315583,2.315583,2.315583
48465.000000,33.578427,-117.064310,505.241182,33.578343,-117.064304,474.332058,-0.000316,-0.000315,0.000088,2.315347,2.315347,2.315347
48480.000000,33.578424,-117.064308,504.846577,33.578343,-117.064304,474.373461,-0.000316,-0.000316,0.000089,2.315132,2.315132,2.315132
48495.000000,33.578423,-117.064312,504.726640,33.578343,-117.064304,474.414265,-0.000316,-0.000316,0.000090,2.314933,2.314933,2.314933
48510.000000,33.578422,-117.064312,504.717037,33.578343,-117.064304,474.454838,-0.000317,-0.000317,0.000091,2.314741,2.314741,2.314741
48525.000000,33.578422,-117.064311,505.215363,33.578343,-117.064304,474.495658,-0.000317,-0.000318,0.000091,2.314560,2.314560,2.314560
48540.000000,33.578421,-117.064308,505.587971,33.578343,-117.064304,474.536781,-0.000318,-0.000318,0.000092,2.314382,2.314382,2.314382
48555.000000,33.578419,-117.064310,505.422335,33.578343,-117.064304,474.577464,-0.000318,-0.000319,0.000093,2.314212,2.314212,2.314212
48570.000000,33.578417,-117.064311,505.700204,33.578343,-117.064304,474.618269,-0.000318,-0.000320,0.000094,2.314048,2.314048,2.314048
48585.000000,33.578416,-117.064312,505.344904,33.578343,-117.064304,474.658549,-0.000319,-0.000320,0.000095,2.313887,2.313887,2.313887
48600.000000,33.578417,-117.064314,505.325127,33.578343,-117.064304,474.698279,-0.000319,-0.000321,0.000096,2.313744,2.313744,2.313744
48615.000000,33.578415,-117.064312,505.646183,33.578343,-117.064304,474.738153,-0.000319,-0.000322,0.000097,2.313608,2.313608,2.313608
48630.000000,33.578413,-117.064314,505.283108,33.578343,-117.064304,474.777673,-0.000320,-0.000322,0.000097,2.313470,2.313470,2.313470
48645.000000,33.578410,-117.064312,505.156154,33.578343,-117.064304,474.817067,-0.000320,-0.000323,0.000098,2.313329,2.313329,2.313329
48660.000000,33.578407,-117.064311,504.922685,33.578343,-117.064304,474.855904,-0.000321,-0.000324,0.000099,2.313198,2.313198,2.313198
48675.000000,33.578407,-117.064314,505.204570,33.578344,-117.064304,474.894516,-0.000321,-0.000324,0.000100,2.313087,2.313087,2.313087
48690.000000,33.578404,-117.064314,505.078261,33.578344,-117.064304,474.933051,-0.000321,-0.000325,0.000101,2.312971,2.312971,2.312971
48705.000000,33.578402,-117.064315,504.970017,33.578344,-117.064304,474.971399,-0.000322,-0.000325,0.000101,2.312858,2.312858,2.312858
48720.000000,33.578405,-117.064314,505.588420,33.578344,-117.064304,475.009756,-0.000322,-0.000326,0.000102,2.312767,2.312767,2.312767
48735.000000,33.578404,-117.064314,505.563994,33.578344,-117.064304,475.047932,-0.000322,-0.000327,0.000103,2.312682,2.312682,2.312682
48750.000000,33.578403,-117.064315,505.357723,33.578344,-117.064304,475.085859,-0.000323,-0.000327,0.000104,2.312596,2.312596,2.312596
48765.000000,33.578404,-117.064314,505.602018,33.578344,-117.064304,475.123227,-0.000323,-0.000328,0.000104,2.312540,2.312540,2.312540
48780.000000,33.578400,-117.064316,505.475626,33.578344,-117.064304,475.160245,-0.000323,-0.000329,0.000105,2.312491,2.312491,2.312491
48795.000000,33.578398,-117.064315,505.592572,33.578344,-117.064304,475.197326,-0.000324,-0.000329,0.000106,2.312443,2.312443,2.312443
48810.000000,33.578397,-117.064316,505.811356,33.578344,-117.064304,475.234476,-0.000324,-0.000330,0.000107,2.312399,2.312399,2.312399
48825.000000,33.578397,-117.064317,506.061701,33.578344,-117.064305,475.271589,-0.000324,-0.000331,0.000107,2.312365,2.312365,2.312365
48840.000000,33.578395,-117.064316,505.823539,33.578344,-117.064305,475.308180,-0.000325,-0.000331,0.000108,2.312341,2.312341,2.312341
48855.000000,33.578395,-117.064317,505.614101,33.578344,-117.064305,475.344279,-0.000325,-0.000332,0.000109,2.312327,2.312327,2.312327
48870.000000,33.578393,-117.064315,505.871137,33.578344,-117.064305,475.380595,-0.000326,-0.000332,0.000109,2.312312,2.312312,2.312312
48885.000000,33.578390,-117.064316,505.860644,33.578344,-117.064305,475.416760,-0.000326,-0.000333,0.000110,2.312302,2.312302,2.312302
48900.000000,33.578389,-117.064316,505.636079,33.578344,-117.064305,475.452544,-0.000326,-0.000334,0.000111,2.312297,2.312297,2.312297
48915.000000,33.578387,-117.064316,505.659497,33.578344,-117.064305,475.488234,-0.000327,-0.000334,0.000111,2.312296,2.312296,2.312296
48930.000000,33.578387,-117.064317,505.744444,33.578344,-117.064305,475.523898,-0.000327,-0.000335,0.000112,2.312297,2.312297,2.312297
48945.000000,33.578386,-117.064318,505.601840,33.578344,-117.064305,475.559208,-0.000327,-0.000335,0.000113,2.312305,2.312305,2.312305
48960.000000,33.578384,-117.064318,505.799200,33.578344,-117.064305,475.594668,-0.000328,-0.000336,0.000113,2.312314,2.312314,2.312314
48975.000000,33.578384,-117.064317,505.599003,33.578344,-117.064305,475.629474,-0.000328,-0.000337,0.000114,2.312340,2.312340,2.312340
48990.000000,33.578383,-117.064318,505.413969,33.578344,-117.064305,475.664024,-0.000328,-0.000337,0.000114,2.312368,2.312368,2.312368
49005.000000,33.578381,-117.064316,505.443849,33.578344,-117.064305,475.698326,-0.000329,-0.000338,0.000115,2.312405,2.312405,2.312405
49020.000000,33.578378,-117.064318,505.578790,33.578344,-117.064305,475.732553,-0.000329,-0.000338,0.000116,2.312449,2.312449,2.312449
49035.000000,33.578378,-117.064320,505.376986,33.578344,-117.064305,475.766366,-0.000329,-0.000339,0.000116,2.312501,2.312501,2.312501
49050.000000,33.578375,-117.064320,505.469332,33.578344,-117.064305,475.800168,-0.000330,-0.000340,0.000117,2.312556,2.312556,2.312556
49065.000000,33.578374,-117.064320,505.067610,33.578344,-117.064305,475.833386,-0.000330,-0.000340,0.000117,2.312618,2.312618,2.312618
49080.000000,33.578372,-117.064320,505.242075,33.578344,-117.064305,475.866643,-0.000330,-0.000341,0.000118,2.312684,2.312684,2.312684
49095.000000,33.578370,-117.064319,505.248622,33.578344,-117.064305,475.899826,-0.000331,-0.000341,0.000118,2.312752,2.312752,2.312752
49110.000000,33.578370,-117.064320,505.236086,33.578344,-117.064305,475.932687,-0.000331,-0.000342,0.000119,2.312831,2.312831,2.312831
49125.000000,33.578367,-117.064320,504.881738,33.578344,-117.064305,475.965097,-0.000331,-0.000342,0.000119,2.312914,2.312914,2.312914
49140.000000,33.578367,-117.064321,504.863962,33.578344,-117.064305,475.997357,-0.000332,-0.000343,0.000120,2.313002,2.313002,2.313002
49155.000000,33.578366,-117.064321,504.802236,33.578344,-117.064305,476.029518,-0.000332,-0.000343,0.000120,2.313091,2.313091,2.313091
49170.000000,33.578361,-117.064321,504.693057,33.578344,-117.064305,476.061746,-0.000332,-0.000344,0.000121,2.313172,2.313172,2.313172
49185.000000,33.578363,-117.064319,505.049839,33.578344,-117.064305,476.093654,-0.000333,-0.000345,0.000121,2.313278,2.313278,2.313278
49200.000000,33.578360,-117.064323,504.713167,33.578344,-117.064305,476.125248,-0.000333,-0.000345,0.000122,2.313383,2.313383,2.313383
49215.000000,33.578358,-117.064322,504.251437,33.578344,-117.064305,476.156450,-0.000333,-0.000346,0.000122,2.313488,2.313488,2.313488
49230.000000,33.578358,-117.064324,504.541764,33.578344,-117.064305,476.187790,-0.000334,-0.000346,0.000123,2.313595,2.313595,2.313595
49245.000000,33.578357,-117.064324,504.712094,33.578344,-117.064306,476.218913,-0.000334,-0.000347,0.000123,2.313717,2.313717,2.313717
49260.000000,33.578355,-117.064323,504.412488,33.578344,-117.064306,476.249888,-0.000334,-0.000347,0.000124,2.313834,2.313834,2.313834
49275.000000,33.578353,-117.064322,504.158613,33.578344,-117.064306,476.280302,-0.000335,-0.000348,0.000124,2.313963,2.313963,2.313963
49290.000000,33.578353,-117.064324,504.239921,33.578344,-117.064306,476.310602,-0.000335,-0.000348,0.000125,2.314099,2.314099,2.314099
49305.000000,33.578351,-117.064325,504.251972,33.578344,-117.064306,476.340791,-0.000335,-0.000349,0.000125,2.314240,2.314240,2.314240
49320.000000,33.578346,-117.064326,504.117883,33.578344,-117.064306,476.370869,-0.000336,-0.000349,0.000125,2.314379,2.314379,2.314379
49335.000000,33.578346,-117.064326,504.210850,33.578344,-117.064306,476.400786,-0.000336,-0.000350,0.000126,2.314528,2.314528,2.314528
49350.000000,33.578345,-117.064325,503.862272,33.578344,-117.064306,476.430358,-0.000336,-0.000350,0.000126,2.314678,2.314678,2.314678
49365.000000,33.578346,-117.064327,503.554112,33.578344,-117.064306,476.459645,-0.000337,-0.000351,0.000127,2.314828,2.314828,2.314828
49380.000000,33.578344,-117.064325,503.935896,33.578344,-117.064306,476.488910,-0.000337,-0.000351,0.000127,2.314992,2.314992,2.314992
49395.000000,33.578341,-117.064326,503.519155,33.578344,-117.064306,476.518040,-0.000337,-0.000352,0.000127,2.315145,2.315145,2.315145
49410.000000,33.578342,-117.064327,503.458815,33.578344,-117.064306,476.546728,-0.000337,-0.000352,0.000128,2.315315,2.315315,2.315315
49425.000000,33.578341,-117.064328,503.234176,33.578344,-117.064306,476.575073,-0.000338,-0.000353,0.000128,2.315491,2.315491,2.315491
49440.000000,33.578337,-117.064328,503.045565,33.578344,-117.064306,476.603407,-0.000338,-0.000353,0.000129,2.315660,2.315660,2.315660
49455.000000,33.578336,-117.064328,503.299116,33.578344,-117.064306,476.631818,-0.000338,-0.000354,0.000129,2.315834,2.315834,2.315834
49470.000000,33.578334,-117.064327,502.908413,33.578344,-117.064306,476.659598,-0.000339,-0.000354,0.000129,2.316021,2.316021,2.316021
49485.000000,33.578333,-117.064327,502.689039,33.578344,-117.064306,476.687063,-0.000339,-0.000355,0.000130,2.316213,2.316213,2.316213
49500.000000,33.578331,-117.064327,502.427215,33.578344,-117.064306,476.714149,-0.000339,-0.000355,0.000130,2.316412,2.316412,2.316412
49515.000000,33.578327,-117.064328,502.599553,33.578344,-117.064306,476.741414,-0.000340,-0.000356,0.000130,2.316609,2.316609,2.316609
49530.000000,33.578326,-117.064329,502.741387,33.578344,-117.064306,476.768835,-0.000340,-0.000356,0.000131,2.316802,2.316802,2.316802
49545.000000,33.578325,-117.064329,502.371435,33.578344,-117.064306,476.795735,-0.000340,-0.000357,0.000131,2.317005,2.317005,2.317005
49560.000000,33.578324,-117.064330,502.533242,33.578344,-117.064306,476.822719,-0.000340,-0.000357,0.000131,2.317209,2.317209,2.317209
49575.000000,33.578323,-117.064331,502.125162,33.578344,-117.064306,476.849199,-0.000341,-0.000358,0.000131,2.317421,2.317421,2.317421
49590.000000,33.578322,-117.064332,501.920417,33.578344,-117.064306,476.875470,-0.000341,-0.000358,0.000132,2.317634,2.317634,2.317634
49605.000000,33.578321,-117.064333,501.750709,33.578344,-117.064306,476.901512,-0.000341,-0.000359,0.000132,2.317851,2.317851,2.317851
49620.000000,33.578319,-117.064333,501.753639,33.578344,-117.064307,476.927506,-0.000342,-0.000359,0.000132,2.318070,2.318070,2.318070
49635.000000,33.578318,-117.064334,501.252233,33.578343,-117.064307,476.953051,-0.000342,-0.000359,0.000133,2.318291,2.318291,2.318291
49650.000000,33.578316,-117.064332,501.252623,33.578343,-117.064307,476.978434,-0.000342,-0.000360,0.000133,2.318519,2.318519,2.318519
49665.000000,33.578314,-117.064334,500.856348,33.578343,-117.064307,477.003411,-0.000343,-0.000360,0.000133,2.318751,2.318751,2.318751
49680.000000,33.578313,-117.064334,500.729350,33.578343,-117.064307,477.028363,-0.000343,-0.000361,0.000133,2.318979,2.318979,2.318979
49695.000000,33.578310,-117.064332,500.710561,33.578343,-117.064307,477.053210,-0.000343,-0.000361,0.000134,2.319211,2.319211,2.319211
49710.000000,33.578311,-117.064334,500.227851,33.578343,-117.064307,477.077494,-0.000343,-0.000362,0.000134,2.319452,2.319452,2.319452
49725.000000,33.578309,-117.064336,499.724422,33.578343,-117.064307,477.101371,-0.000344,-0.000362,0.000134,2.319693,2.319693,2.319693
49740.000000,33.578306,-117.064337,499.206678,33.578343,-117.064307,477.124841,-0.000344,-0.000362,0.000134,2.319936,2.319936,2.319936
49755.000000,33.578304,-117.064338,499.475194,33.578343,-117.064307,477.148434,-0.000344,-0.000363,0.000134,2.320181,2.320181,2.320181
49770.000000,33.578305,-117.064338,499.675604,33.578343,-117.064307,477.172042,-0.000345,-0.000363,0.000135,2.320432,2.320432,2.320432
49785.000000,33.578301,-117.064336,498.966178,33.578343,-117.064307,477.194906,-0.000345,-0.000364,0.000135,2.320695,2.320695,2.320695
49800.000000,33.578299,-117.064337,498.780657,33.578343,-117.064307,477.217705,-0.000345,-0.000364,0.000135,2.320953,2.320953,2.320953
49815.000000,33.578297,-117.064338,498.564379,33.578343,-117.064307,477.240362,-0.000345,-0.000364,0.000135,2.321209,2.321209,2.321209
49830.000000,33.578296,-117.064340,498.609331,33.578343,-117.064307,477.263021,-0.000346,-0.000365,0.000135,2.321466,2.321466,2.321466
49845.000000,33.578294,-117.064338,497.952135,33.578343,-117.064307,477.285148,-0.000346,-0.000365,0.000136,2.321726,2.321726,2.321726
49860.000000,33.578293,-117.064340,498.001165,33.578343,-117.064307,477.307100,-0.000346,-0.000366,0.000136,2.321996,2.321996,2.321996
49875.000000,33.578292,-117.064341,498.457411,33.578343,-117.064307,477.329485,-0.000346,-0.000366,0.000136,2.322260,2.322260,2.322260
49890.000000,33.578292,-117.064342,498.454942,33.578343,-117.064307,477.351841,-0.000347,-0.000366,0.000136,2.322524,2.322524,2.322524
49905.000000,33.578289,-117.064342,497.705264,33.578343,-117.064307,477.373555,-0.000347,-0.000367,0.000136,2.322794,2.322794,2.322794
49920.000000,33.578288,-117.064341,497.169985,33.578342,-117.064307,477.394837,-0.000347,-0.000367,0.000136,2.323066,2.323066,2.323066
49935.000000,33.578288,-117.064342,497.212843,33.578342,-117.064307,477.416016,-0.000348,-0.000367,0.000136,2.323344,2.323344,2.323344
49950.000000,33.578286,-117.064345,497.032611,33.578342,-117.064308,477.437105,-0.000348,-0.000368,0.000137,2.323620,2.323620,2.323620
49965.000000,33.578283,-117.064345,496.442782,33.578342,-117.064308,477.457648,-0.000348,-0.000368,0.000137,2.323903,2.323903,2.323903
49980.000000,33.578283,-117.064344,496.683809,33.578342,-117.064308,477.478316,-0.000348,-0.000369,0.000137,2.324187,2.324187,2.324187
49995.000000,33.578283,-117.064345,496.362610,33.578342,-117.064308,477.498675,-0.000349,-0.000369,0.000137,2.324476,2.324476,2.324476
50010.000000,33.578280,-117.064346,496.100149,33.578342,-117.064308,477.518879,-0.000349,-0.000369,0.000137,2.324763,2.324763,2.324763
50025.000000,33.578279,-117.064346,495.714580,33.578342,-117.064308,477.538760,-0.000349,-0.000370,0.000137,2.325052,2.325052,2.325052
50040.000000,33.578278,-117.064348,495.508365,33.578342,-117.064308,477.558421,-0.000349,-0.000370,0.000137,2.325345,2.325345,2.325345
50055.000000,33.578277,-117.064350,495.372771,33.578342,-117.064308,477.578018,-0.000350,-0.000370,0.000137,2.325636,2.325636,2.325636
50070.000000,33.578276,-117.064350,495.204156,33.578342,-117.064308,477.597393,-0.000350,-0.000371,0.000137,2.325932,2.325932,2.325932
50085.000000,33.578274,-117.064351,495.001737,33.578342,-117.064308,477.616628,-0.000350,-0.000371,0.000137,2.326228,2.326228,2.326228
50100.000000,33.578272,-117.064350,494.468215,33.578342,-117.064308,477.635362,-0.000350,-0.000371,0.000137,2.326532,2.326532,2.326532
50115.000000,33.578272,-117.064348,494.029947,33.578342,-117.064308,477.653788,-0.000351,-0.000371,0.000138,2.326837,2.326837,2.326837
50130.000000,33.578270,-117.064349,493.868336,33.578342,-117.064308,477.671993,-0.000351,-0.000372,0.000138,2.327148,2.327148,2.327148
50145.000000,33.578269,-117.064351,493.513101,33.578342,-117.064308,477.689894,-0.000351,-0.000372,0.000138,2.327463,2.327463,2.327463
50160.000000,33.578268,-117.064350,493.406856,33.578341,-117.064308,477.707707,-0.000351,-0.000372,0.000138,2.327779,2.327779,2.327779
50175.000000,33.578267,-117.064353,493.236770,33.578341,-117.064308,477.725395,-0.000352,-0.000373,0.000138,2.328094,2.328094,2.328094
50190.000000,33.578263,-117.064352,492.782007,33.578341,-117.064308,477.742753,-0.000352,-0.000373,0.000138,2.328411,2.328411,2.328411
50205.000000,33.578263,-117.064353,492.386825,33.578341,-117.064308,477.759774,-0.000352,-0.000373,0.000138,2.328733,2.328733,2.328733
50220.000000,33.578263,-117.064355,491.954957,33.578341,-117.064308,477.776505,-0.000352,-0.000373,0.000138,2.329054,2.329054,2.329054
50235.000000,33.578260,-117.064355,491.875237,33.578341,-117.064308,477.793149,-0.000353,-0.000374,0.000138,2.329377,2.329377,2.329377
50250.000000,33.578258,-117.064356,491.513872,33.578341,-117.064309,477.809566,-0.000353,-0.000374,0.000138,2.329698,2.329698,2.329698
50265.000000,33.578257,-117.064357,491.241893,33.578341,-117.064309,477.825793,-0.000353,-0.000374,0.000138,2.330019,2.330019,2.330019
50280.000000,33.578257,-117.064357,490.830376,33.578341,-117.064309,477.841646,-0.000353,-0.000375,0.000138,2.330348,2.330348,2.330348
50295.000000,33.578256,-117.064358,490.790626,33.578341,-117.064309,477.857525,-0.000354,-0.000375,0.000138,2.330672,2.330672,2.330672
50310.000000,33.578255,-117.064356,490.214546,33.578341,-117.064309,477.872933,-0.000354,-0.000375,0.000138,2.331003,2.331003,2.331003
50325.000000,33.578251,-117.064358,490.301517,33.578341,-117.064309,477.888436,-0.000354,-0.000375,0.000138,2.331330,2.331330,2.331330
50340.000000,33.578249,-117.064359,489.928658,33.578341,-117.064309,477.903711,-0.000354,-0.000376,0.000138,2.331654,2.331654,2.331654
50355.000000,33.578248,-117.064359,489.836242,33.578340,-117.064309,477.918888,-0.000354,-0.000376,0.000138,2.331981,2.331981,2.331981
50370.000000,33.578247,-117.064359,489.361163,33.578340,-117.064309,477.933673,-0.000355,-0.000376,0.000138,2.332315,2.332315,2.332315
50385.000000,33.578249,-117.064360,489.055771,33.578340,-117.064309,477.948243,-0.000355,-0.000376,0.000137,2.332650,2.332650,2.332650
50400.000000,33.578241,-117.064358,488.780816,33.578340,-117.064309,477.962513,-0.000355,-0.000376,0.000137,2.332997,2.332997,2.332997
50415.000000,33.578239,-117.064359,488.394310,33.578340,-117.064309,477.976553,-0.000355,-0.000377,0.000137,2.333341,2.333341,2.333341
50430.000000,33.578237,-117.064361,488.317486,33.578340,-117.064309,477.990511,-0.000356,-0.000377,0.000137,2.333688,2.333688,2.333688
50445.000000,33.578237,-117.064362,488.056646,33.578340,-117.064309,478.004283,-0.000356,-0.000377,0.000137,2.334036,2.334036,2.334036
50460.000000,33.578236,-117.064363,487.451307,33.578340,-117.064309,478.017642,-0.000356,-0.000377,0.000137,2.334387,2.334387,2.334387
50475.000000,33.578234,-117.064363,487.054577,33.578340,-117.064309,478.030751,-0.000356,-0.000378,0.000137,2.334736,2.334736,2.334736
50490.000000,33.578234,-117.064364,486.862707,33.578340,-117.064309,478.043752,-0.000356,-0.000378,0.000137,2.335082,2.335082,2.335082
50505.000000,33.578234,-117.064365,486.404914,33.578340,-117.064310,478.056417,-0.000357,-0.000378,0.000137,2.335434,2.335434,2.335434
50520.000000,33.578232,-117.064367,485.396368,33.578339,-117.064310,478.068423,-0.000357,-0.000378,0.000137,2.335787,2.335787,2.335787
50535.000000,33.578230,-117.064366,485.487679,33.578339,-117.064310,478.080481,-0.000357,-0.000378,0.000137,2.336140,2.336140,2.336140
50550.000000,33.578226,-117.064367,484.916530,33.578339,-117.064310,478.092158,-0.000357,-0.000378,0.000136,2.336495,2.336495,2.336495
50565.000000,33.578229,-117.064367,484.583966,33.578339,-117.064310,478.103619,-0.000357,-0.000379,0.000136,2.336850,2.336850,2.336850
